Time (min),Force (N),Position (mm)
0.3,2640,0.258
0.3,2660,0.259
0.3,2690,0.261
0.3,2720,0.262
0.3,2750,0.263
0.3,2770,0.265
0.3,2800,0.266
0.3,2830,0.267
0.3,2860,0.269
0.3,2890,0.270
0.3,2910,0.271
0.3,2940,0.273
0.3,2970,0.274
0.3,3000,0.275
0.3,3030,0.277
0.3,3060,0.278
0.3,3090,0.280
0.3,3120,0.281
0.3,3150,0.282
0.3,3180,0.284
0.3,3210,0.285
0.3,3240,0.286
0.3,3260,0.288
0.3,3290,0.289
0.3,3320,0.290
0.3,3350,0.292
0.3,3380,0.293
0.3,3420,0.294
0.3,3450,0.296
0.3,3480,0.297
0.3,3510,0.298
0.3,3540,0.300
0.3,3570,0.301
0.3,3600,0.302
0.3,3630,0.304
0.3,3660,0.305
0.3,3690,0.306
0.3,3720,0.308
0.3,3750,0.309
0.3,3780,0.311
0.3,3810,0.312
0.3,3850,0.313
0.3,3880,0.315
0.3,3910,0.316
0.3,3940,0.317
0.3,3970,0.319
0.3,4000,0.320
0.3,4030,0.321
0.3,4060,0.322
0.3,4100,0.324
0.3,4130,0.325
0.3,4160,0.327
0.3,4190,0.328
0.3,4220,0.329
0.3,4260,0.331
0.3,4290,0.332
0.3,4320,0.333
0.3,4350,0.335
0.3,4380,0.336
0.3,4420,0.337
0.3,4450,0.339
0.3,4480,0.340
0.3,4510,0.341
0.3,4540,0.343
0.3,4580,0.344
0.4,4610,0.345
0.4,4640,0.347
0.4,4680,0.348
0.4,4710,0.349
0.4,4740,0.351
0.4,4770,0.352
0.4,4800,0.353
0.4,4840,0.355
0.4,4870,0.356
0.4,4900,0.357
0.4,4940,0.359
0.4,4970,0.360
0.4,5000,0.362
0.4,5040,0.363
0.4,5070,0.364
0.4,5100,0.366
0.4,5140,0.367
0.4,5170,0.368
0.4,5200,0.370
0.4,5230,0.371
0.4,5270,0.372
0.4,5300,0.374
0.4,5330,0.375
0.4,5360,0.376
0.4,5400,0.378
0.4,5430,0.379
0.4,5470,0.380
0.4,5500,0.382
0.4,5530,0.383
0.4,5570,0.384
0.4,5600,0.386
0.4,5630,0.387
0.4,5660,0.388
0.4,5700,0.390
0.4,5730,0.391
0.4,5770,0.393
0.4,5800,0.394
0.4,5830,0.395
0.4,5870,0.396
0.4,5900,0.398
0.4,5930,0.399
0.4,5970,0.401
0.4,6000,0.402
0.4,6040,0.403
0.4,6070,0.405
0.4,6100,0.406
0.4,6130,0.407
0.4,6170,0.409
0.4,6200,0.410
0.4,6240,0.411
0.4,6270,0.413
0.4,6310,0.414
0.4,6340,0.415
0.4,6370,0.417
0.4,6400,0.418
0.4,6440,0.419
0.4,6470,0.421
0.4,6500,0.422
0.4,6540,0.423
0.4,6570,0.425
0.4,6610,0.426
0.4,6640,0.428
0.4,6680,0.429
0.4,6710,0.430
0.4,6740,0.432
0.4,6780,0.433
0.4,6810,0.434
0.4,6850,0.436
0.4,6880,0.437
0.4,6910,0.438
0.4,6950,0.440
0.4,6980,0.441
0.4,7020,0.442
0.4,7050,0.444
0.5,7080,0.445
0.5,7120,0.446
0.5,7150,0.448
0.5,7190,0.449
0.5,7220,0.450
0.5,7250,0.452
0.5,7290,0.453
0.5,7320,0.454
0.5,7350,0.456
0.5,7390,0.457
0.5,7420,0.458
0.5,7460,0.460
0.5,7490,0.461
0.5,7530,0.462
0.5,7560,0.464
0.5,7600,0.465
0.5,7630,0.467
0.5,7660,0.468
0.5,7700,0.469
0.5,7730,0.471
0.5,7760,0.472
0.5,7800,0.473
0.5,7830,0.475
0.5,7870,0.476
0.5,7900,0.477
0.5,7940,0.479
0.5,7970,0.480
0.5,8000,0.481
0.5,8040,0.483
0.5,8070,0.484
0.5,8110,0.485
0.5,8140,0.487
0.5,8170,0.488
0.5,8210,0.489
0.5,8240,0.491
0.5,8280,0.492
0.5,8310,0.493
0.5,8340,0.495
0.5,8380,0.496
0.5,8410,0.497
0.5,8450,0.499
0.5,8480,0.500
0.5,8510,0.501
0.5,8550,0.503
0.5,8580,0.504
0.5,8610,0.505
0.5,8650,0.507
0.5,8680,0.508
0.5,8720,0.509
0.5,8750,0.511
0.5,8780,0.512
0.5,8820,0.514
0.5,8850,0.515
0.5,8890,0.516
0.5,8920,0.518
0.5,8950,0.519
0.5,8990,0.520
0.5,9020,0.522
0.5,9060,0.523
0.5,9090,0.524
0.5,9120,0.526
0.5,9160,0.527
0.5,9190,0.528
0.5,9220,0.530
0.5,9260,0.531
0.5,9290,0.532
0.5,9320,0.534
0.5,9360,0.535
0.5,9390,0.536
0.5,9420,0.538
0.5,9460,0.539
0.5,9490,0.540
0.5,9520,0.542
0.5,9560,0.543
0.5,9600,0.545
0.6,9630,0.546
0.6,9660,0.547
0.6,9690,0.549
0.6,9720,0.550
0.6,9760,0.551
0.6,9790,0.553
0.6,9830,0.554
0.6,9860,0.555
0.6,9900,0.557
0.6,9930,0.558
0.6,9960,0.559
0.6,9990,0.561
0.6,10000,0.562
0.6,10100,0.563
0.6,10100,0.565
0.6,10100,0.566
0.6,10200,0.567
0.6,10200,0.569
0.6,10200,0.570
0.6,10300,0.571
0.6,10300,0.573
0.6,10300,0.574
0.6,10400,0.575
0.6,10400,0.577
0.6,10400,0.578
0.6,10500,0.580
0.6,10500,0.581
0.6,10500,0.582
0.6,10600,0.584
0.6,10600,0.585
0.6,10600,0.586
0.6,10700,0.588
0.6,10700,0.589
0.6,10700,0.590
0.6,10800,0.592
0.6,10800,0.593
0.6,10800,0.594
0.6,10900,0.596
0.6,10900,0.597
0.6,10900,0.598
0.6,10900,0.600
0.6,11000,0.601
0.6,11000,0.602
0.6,11000,0.604
0.6,11100,0.605
0.6,11100,0.606
0.6,11100,0.608
0.6,11200,0.609
0.6,11200,0.611
0.6,11200,0.612
0.6,11300,0.613
0.6,11300,0.614
0.6,11300,0.616
0.6,11400,0.617
0.6,11400,0.619
0.6,11400,0.620
0.6,11500,0.621
0.6,11500,0.623
0.6,11500,0.624
0.6,11600,0.625
0.6,11600,0.627
0.6,11600,0.628
0.6,11700,0.629
0.6,11700,0.631
0.6,11700,0.632
0.6,11800,0.633
0.6,11800,0.635
0.6,11800,0.636
0.6,11900,0.637
0.6,11900,0.639
0.6,11900,0.640
0.6,12000,0.641
0.6,12000,0.643
0.6,12000,0.644
0.7,12000,0.645
0.7,12100,0.647
0.7,12100,0.648
0.7,12100,0.649
0.7,12200,0.651
0.7,12200,0.652
0.7,12200,0.654
0.7,12300,0.655
0.7,12300,0.656
0.7,12300,0.658
0.7,12400,0.659
0.7,12400,0.660
0.7,12400,0.661
0.7,12500,0.663
0.7,12500,0.664
0.7,12500,0.666
0.7,12500,0.667
0.7,12600,0.668
0.7,12600,0.670
0.7,12600,0.671
0.7,12700,0.672
0.7,12700,0.674
0.7,12700,0.675
0.7,12800,0.676
0.7,12800,0.678
0.7,12800,0.679
0.7,12900,0.680
0.7,12900,0.682
0.7,12900,0.683
0.7,12900,0.684
0.7,13000,0.686
0.7,13000,0.687
0.7,13000,0.688
0.7,13100,0.690
0.7,13100,0.691
0.7,13100,0.692
0.7,13200,0.694
0.7,13200,0.695
0.7,13200,0.697
0.7,13300,0.698
0.7,13300,0.699
0.7,13300,0.700
0.7,13300,0.702
0.7,13400,0.703
0.7,13400,0.705
0.7,13400,0.706
0.7,13500,0.707
0.7,13500,0.709
0.7,13500,0.710
0.7,13600,0.711
0.7,13600,0.713
0.7,13600,0.714
0.7,13600,0.715
0.7,13700,0.717
0.7,13700,0.718
0.7,13700,0.719
0.7,13800,0.721
0.7,13800,0.722
0.7,13800,0.723
0.7,13800,0.725
0.7,13900,0.726
0.7,13900,0.727
0.7,13900,0.729
0.7,14000,0.730
0.7,14000,0.731
0.7,14000,0.732
0.7,14000,0.734
0.7,14100,0.735
0.7,14100,0.737
0.7,14100,0.738
0.7,14200,0.739
0.7,14200,0.741
0.7,14200,0.742
0.7,14300,0.744
0.7,14300,0.745
0.8,14300,0.746
0.8,14300,0.748
0.8,14400,0.749
0.8,14400,0.750
0.8,14400,0.752
0.8,14500,0.753
0.8,14500,0.754
0.8,14500,0.756
0.8,14500,0.757
0.8,14600,0.758
0.8,14600,0.760
0.8,14600,0.761
0.8,14600,0.762
0.8,14700,0.764
0.8,14700,0.765
0.8,14700,0.766
0.8,14800,0.768
0.8,14800,0.769
0.8,14800,0.770
0.8,14800,0.772
0.8,14900,0.773
0.8,14900,0.775
0.8,14900,0.776
0.8,15000,0.777
0.8,15000,0.779
0.8,15000,0.780
0.8,15000,0.781
0.8,15100,0.783
0.8,15100,0.784
0.8,15100,0.785
0.8,15100,0.787
0.8,15200,0.788
0.8,15200,0.789
0.8,15200,0.791
0.8,15200,0.792
0.8,15300,0.793
0.8,15300,0.795
0.8,15300,0.796
0.8,15400,0.797
0.8,15400,0.799
0.8,15400,0.800
0.8,15400,0.801
0.8,15500,0.803
0.8,15500,0.804
0.8,15500,0.805
0.8,15500,0.807
0.8,15600,0.808
0.8,15600,0.809
0.8,15600,0.811
0.8,15600,0.812
0.8,15700,0.813
0.8,15700,0.815
0.8,15700,0.816
0.8,15700,0.817
0.8,15800,0.819
0.8,15800,0.820
0.8,15800,0.822
0.8,15800,0.823
0.8,15900,0.824
0.8,15900,0.826
0.8,15900,0.827
0.8,15900,0.828
0.8,16000,0.830
0.8,16000,0.831
0.8,16000,0.832
0.8,16000,0.834
0.8,16100,0.835
0.8,16100,0.836
0.8,16100,0.838
0.8,16100,0.839
0.8,16200,0.840
0.8,16200,0.842
0.8,16200,0.843
0.8,16200,0.844
0.9,16300,0.846
0.9,16300,0.847
0.9,16300,0.848
0.9,16300,0.850
0.9,16400,0.851
0.9,16400,0.852
0.9,16400,0.854
0.9,16400,0.855
0.9,16500,0.856
0.9,16500,0.858
0.9,16500,0.859
0.9,16500,0.861
0.9,16500,0.862
0.9,16600,0.863
0.9,16600,0.865
0.9,16600,0.866
0.9,16600,0.867
0.9,16700,0.869
0.9,16700,0.870
0.9,16700,0.871
0.9,16700,0.873
0.9,16800,0.874
0.9,16800,0.875
0.9,16800,0.877
0.9,16800,0.878
0.9,16800,0.879
0.9,16900,0.881
0.9,16900,0.882
0.9,16900,0.883
0.9,16900,0.885
0.9,17000,0.886
0.9,17000,0.887
0.9,17000,0.889
0.9,17000,0.890
0.9,17000,0.892
0.9,17100,0.893
0.9,17100,0.894
0.9,17100,0.895
0.9,17100,0.897
0.9,17200,0.898
0.9,17200,0.899
0.9,17200,0.901
0.9,17200,0.902
0.9,17200,0.904
0.9,17300,0.905
0.9,17300,0.906
0.9,17300,0.908
0.9,17300,0.909
0.9,17300,0.910
0.9,17400,0.912
0.9,17400,0.913
0.9,17400,0.914
0.9,17400,0.916
0.9,17400,0.917
0.9,17500,0.918
0.9,17500,0.920
0.9,17500,0.921
0.9,17500,0.922
0.9,17500,0.924
0.9,17600,0.925
0.9,17600,0.926
0.9,17600,0.928
0.9,17600,0.929
0.9,17600,0.930
0.9,17700,0.932
0.9,17700,0.933
0.9,17700,0.934
0.9,17700,0.936
0.9,17700,0.937
0.9,17800,0.939
0.9,17800,0.940
0.9,17800,0.941
0.9,17800,0.942
0.9,17800,0.944
1,17800,0.945
1,17900,0.947
1,17900,0.948
1,17900,0.949
1,17900,0.950
1,17900,0.952
1,18000,0.953
1,18000,0.955
1,18000,0.956
1,18000,0.957
1,18000,0.959
1,18000,0.960
1,18000,0.961
1,18100,0.963
1,18100,0.964
1,18100,0.965
1,18100,0.967
1,18100,0.968
1,18100,0.969
1,18200,0.971
1,18200,0.972
1,18200,0.973
1,18200,0.975
1,18200,0.976
1,18200,0.978
1,18300,0.979
1,18300,0.980
1,18300,0.982
1,18300,0.983
1,18300,0.984
1,18300,0.986
1,18300,0.987
1,18400,0.988
1,18400,0.990
1,18400,0.991
1,18400,0.992
1,18400,0.994
1,18400,0.995
1,18400,0.996
1,18500,0.998
1,18500,0.999
1,18500,1.00
1,18500,1.00
1,18500,1.00
1,18500,1.00
1,18500,1.01
1,18600,1.01
1,18600,1.01
1,18600,1.01
1,18600,1.01
1,18600,1.01
1,18600,1.01
1,18600,1.02
1,18600,1.02
1,18700,1.02
1,18700,1.02
1,18700,1.02
1,18700,1.02
1,18700,1.02
1,18700,1.02
1,18700,1.03
1,18700,1.03
1,18700,1.03
1,18800,1.03
1,18800,1.03
1,18800,1.03
1,18800,1.03
1,18800,1.04
1,18800,1.04
1,18800,1.04
1,18800,1.04
1,18900,1.04
1,18900,1.04
1,18900,1.04
1,18900,1.04
1,18900,1.05
1,18900,1.05
1,18900,1.05
1,18900,1.05
1,18900,1.05
1,18900,1.05
1,19000,1.05
1,19000,1.06
1,19000,1.06
1,19000,1.06
1,19000,1.06
1,19000,1.06
1,19000,1.06
1,19000,1.06
1,19000,1.06
1,19000,1.07
1,19000,1.07
1,19100,1.07
1,19100,1.07
1,19100,1.07
1,19100,1.07
1,19100,1.07
1,19100,1.08
1,19100,1.08
1,19100,1.08
1,19100,1.08
1,19100,1.08
1,19100,1.08
1,19200,1.08
1,19200,1.09
1,19200,1.09
1,19200,1.09
1,19200,1.09
1,19200,1.09
1,19200,1.09
1,19200,1.09
1,19200,1.09
1,19200,1.10
1,19200,1.10
1,19200,1.10
1,19200,1.10
1,19300,1.10
1,19300,1.10
1,19300,1.10
1,19300,1.11
1,19300,1.11
1,19300,1.11
1,19300,1.11
1,19300,1.11
1,19300,1.11
1,19300,1.11
1,19300,1.11
1,19300,1.12
1,19300,1.12
1,19400,1.12
1,19400,1.12
1,19400,1.12
1,19400,1.12
1,19400,1.12
1,19400,1.13
1,19400,1.13
1,19400,1.13
1,19400,1.13
1,19400,1.13
1,19400,1.13
1,19400,1.13
1,19400,1.14
1,19400,1.14
1,19400,1.14
1,19500,1.14
1,19500,1.14
1,19500,1.14
1,19500,1.14
1,19500,1.14
1,19500,1.15
1,19500,1.15
1,19500,1.15
1,19500,1.15
1,19500,1.15
1,19500,1.15
1,19500,1.15
1,19500,1.16
1,19500,1.16
1,19500,1.16
1,19500,1.16
1,19600,1.16
1,19600,1.16
1,19600,1.16
1,19600,1.16
1,19600,1.17
1,19600,1.17
1,19600,1.17
1,19600,1.17
1,19600,1.17
1,19600,1.17
1,19600,1.17
1,19600,1.18
1,19600,1.18
1,19600,1.18
1,19600,1.18
1,19600,1.18
1,19600,1.18
1,19700,1.18
1,19700,1.18
1,19700,1.19
1,19700,1.19
1,19700,1.19
1,19700,1.19
1,19700,1.19
1,19700,1.19
1,19700,1.19
1,19700,1.20
1,19700,1.20
1,19700,1.20
1,19700,1.20
1,19700,1.20
1,19700,1.20
1,19700,1.20
1,19700,1.20
1,19700,1.21
1,19700,1.21
1,19800,1.21
1,19800,1.21
1,19800,1.21
1,19800,1.21
1,19800,1.21
1,19800,1.22
1,19800,1.22
1,19800,1.22
1,19800,1.22
1,19800,1.22
1,19800,1.22
1,19800,1.22
1,19800,1.22
1,19800,1.23
1,19800,1.23
1,19800,1.23
1,19800,1.23
1,19800,1.23
1,19800,1.23
1,19800,1.23
1,19900,1.24
1,19900,1.24
1,19900,1.24
1,19900,1.24
1,19900,1.24
1,19900,1.24
1,19900,1.24
1,19900,1.25
1,19900,1.25
1,19900,1.25
1,19900,1.25
1,19900,1.25
1,19900,1.25
1,19900,1.25
1,19900,1.25
1,19900,1.26
1,19900,1.26
1,19900,1.26
1,19900,1.26
1,19900,1.26
1,20000,1.26
1,20000,1.26
1,20000,1.27
1,20000,1.27
1,20000,1.27
1,20000,1.27
1,20000,1.27
1,20000,1.27
1,20000,1.27
1,20000,1.27
1,20000,1.28
1,20000,1.28
1,20000,1.28
1,20000,1.28
1,20000,1.28
1,20000,1.28
1,20000,1.28
1,20000,1.29
1,20000,1.29
1,20000,1.29
1,20100,1.29
1,20100,1.29
1,20100,1.29
1,20100,1.29
1,20100,1.29
1,20100,1.30
1,20100,1.30
1,20100,1.30
1,20100,1.30
1,20100,1.30
1,20100,1.30
1,20100,1.30
1,20100,1.31
1,20100,1.31
1,20100,1.31
1,20100,1.31
1,20100,1.31
1,20100,1.31
1,20100,1.31
1,20100,1.32
1,20100,1.32
1,20100,1.32
1,20200,1.32
1,20200,1.32
1,20200,1.32
1,20200,1.32
1,20200,1.32
1,20200,1.33
1,20200,1.33
1,20200,1.33
1,20200,1.33
1,20200,1.33
1,20200,1.33
1,20200,1.33
1,20200,1.34
1,20200,1.34
1,20200,1.34
