Time (min),Force (N),Position (mm)
2E-05,0.664,-0.000200
0.001,0.657,-0.000200
0.002,0.673,-0.000200
0.003,0.653,-0.000200
0.004,0.681,-0.000200
0.006,0.650,-0.000200
0.007,0.720,0.000100
0.008,0.821,0.000600
0.009,1.61,0.00230
0.01,2.18,0.00370
0.01,3.01,0.00490
0.01,3.93,0.00630
0.01,5.08,0.00750
0.01,6.36,0.00880
0.02,7.94,0.0100
0.02,9.82,0.0112
0.02,11.8,0.0123
0.02,14.0,0.0135
0.02,16.4,0.0146
0.02,19.4,0.0157
0.02,22.9,0.0168
0.02,26.5,0.0179
0.02,30.7,0.0190
0.03,35.3,0.0202
0.03,39.9,0.0212
0.03,44.7,0.0223
0.03,49.7,0.0234
0.03,55.0,0.0245
0.03,60.8,0.0256
0.03,66.6,0.0267
0.03,72.6,0.0279
0.03,78.6,0.0290
0.04,84.5,0.0301
0.04,91.1,0.0313
0.04,97.6,0.0324
0.04,104,0.0335
0.04,111,0.0347
0.04,118,0.0358
0.04,125,0.0369
0.04,133,0.0381
0.04,141,0.0392
0.05,148,0.0403
0.05,156,0.0414
0.05,164,0.0425
0.05,173,0.0436
0.05,182,0.0447
0.05,190,0.0458
0.05,199,0.0469
0.05,208,0.0480
0.05,217,0.0491
0.06,227,0.0502
0.06,237,0.0513
0.06,248,0.0524
0.06,258,0.0535
0.06,269,0.0546
0.06,280,0.0557
0.06,292,0.0569
0.06,304,0.0580
0.06,316,0.0590
0.07,328,0.0601
0.07,340,0.0612
0.07,353,0.0623
0.07,366,0.0635
0.07,380,0.0646
0.07,393,0.0657
0.07,407,0.0668
0.07,421,0.0679
0.07,436,0.0690
0.08,451,0.0701
0.08,466,0.0712
0.08,481,0.0723
0.08,496,0.0734
0.08,512,0.0745
0.08,527,0.0756
0.08,544,0.0768
0.08,560,0.0778
0.08,576,0.0789
0.09,592,0.0800
0.09,610,0.0812
0.09,627,0.0823
0.09,644,0.0834
0.09,661,0.0845
0.09,678,0.0856
0.09,696,0.0867
0.09,714,0.0878
0.09,732,0.0889
0.1,751,0.0900
0.1,769,0.0912
0.1,788,0.0923
0.1,807,0.0934
0.1,826,0.0945
0.1,845,0.0956
0.1,863,0.0967
0.1,883,0.0978
0.1,902,0.0989
0.1,922,0.100
0.1,942,0.101
0.1,963,0.102
0.1,982,0.103
0.1,1000,0.104
0.1,1020,0.106
0.1,1040,0.107
0.1,1060,0.108
0.1,1090,0.109
0.1,1110,0.110
0.1,1130,0.111
0.1,1150,0.112
0.1,1170,0.113
0.1,1190,0.114
0.1,1210,0.116
0.1,1230,0.117
0.1,1260,0.118
0.1,1280,0.119
0.1,1300,0.120
0.1,1320,0.121
0.1,1350,0.122
0.1,1370,0.123
0.1,1390,0.124
0.1,1410,0.126
0.1,1440,0.127
0.1,1460,0.128
0.1,1480,0.129
0.1,1500,0.130
0.1,1530,0.131
0.1,1550,0.132
0.1,1570,0.133
0.1,1600,0.134
0.1,1620,0.135
0.1,1640,0.137
0.1,1670,0.138
0.1,1690,0.139
0.1,1720,0.140
0.1,1740,0.141
0.1,1760,0.142
0.1,1790,0.143
0.1,1810,0.144
0.2,1840,0.145
0.2,1860,0.147
0.2,1880,0.148
0.2,1910,0.149
0.2,1930,0.150
0.2,1960,0.151
0.2,1980,0.152
0.2,2010,0.153
0.2,2030,0.154
0.2,2060,0.155
0.2,2080,0.157
0.2,2110,0.158
0.2,2130,0.159
0.2,2160,0.160
0.2,2180,0.161
0.2,2210,0.162
0.2,2230,0.163
0.2,2260,0.164
0.2,2280,0.165
0.2,2310,0.167
0.2,2340,0.168
0.2,2360,0.169
0.2,2390,0.170
0.2,2410,0.171
0.2,2440,0.172
0.2,2460,0.173
0.2,2490,0.174
0.2,2520,0.175
0.2,2540,0.177
0.2,2570,0.178
0.2,2590,0.179
0.2,2620,0.180
0.2,2650,0.181
0.2,2670,0.182
0.2,2700,0.183
0.2,2720,0.184
0.2,2750,0.185
0.2,2780,0.187
0.2,2800,0.188
0.2,2830,0.189
0.2,2860,0.190
0.2,2880,0.191
0.2,2910,0.192
0.2,2940,0.193
0.2,2960,0.194
0.2,2990,0.195
0.2,3020,0.196
0.2,3040,0.198
0.2,3070,0.199
0.2,3100,0.200
0.2,3130,0.201
0.2,3150,0.202
0.2,3180,0.203
0.2,3210,0.204
0.2,3230,0.205
0.2,3260,0.206
0.2,3290,0.208
0.2,3320,0.209
0.2,3340,0.210
0.2,3370,0.211
0.2,3400,0.212
0.2,3420,0.213
0.2,3450,0.214
0.2,3480,0.215
0.2,3510,0.216
0.2,3530,0.218
0.2,3560,0.219
0.2,3590,0.220
0.2,3620,0.221
0.2,3650,0.222
0.2,3670,0.223
0.2,3700,0.224
0.2,3730,0.225
0.2,3760,0.226
0.2,3780,0.227
0.2,3810,0.229
0.2,3840,0.230
0.2,3870,0.231
0.2,3900,0.232
0.2,3930,0.233
0.2,3950,0.234
0.2,3980,0.235
0.2,4010,0.236
0.2,4040,0.237
0.2,4060,0.239
0.2,4090,0.240
0.2,4120,0.241
0.2,4150,0.242
0.2,4180,0.243
0.2,4200,0.244
0.3,4230,0.245
0.3,4260,0.246
0.3,4290,0.247
0.3,4310,0.249
0.3,4340,0.250
0.3,4370,0.251
0.3,4400,0.252
0.3,4430,0.253
0.3,4460,0.254
0.3,4490,0.255
0.3,4520,0.256
0.3,4540,0.257
0.3,4570,0.258
0.3,4600,0.260
0.3,4630,0.261
0.3,4660,0.262
0.3,4680,0.263
0.3,4710,0.264
0.3,4740,0.265
0.3,4770,0.266
0.3,4800,0.267
0.3,4830,0.269
0.3,4860,0.270
0.3,4890,0.271
0.3,4920,0.272
0.3,4950,0.273
0.3,4980,0.274
0.3,5000,0.275
0.3,5030,0.276
0.3,5060,0.277
0.3,5090,0.278
0.3,5120,0.280
0.3,5150,0.281
0.3,5180,0.282
0.3,5210,0.283
0.3,5230,0.284
0.3,5260,0.285
0.3,5290,0.286
0.3,5320,0.287
0.3,5350,0.288
0.3,5380,0.290
0.3,5410,0.291
0.3,5440,0.292
0.3,5470,0.293
0.3,5500,0.294
0.3,5520,0.295
0.3,5550,0.296
0.3,5580,0.297
0.3,5610,0.298
0.3,5640,0.299
0.3,5670,0.301
0.3,5700,0.302
0.3,5730,0.303
0.3,5760,0.304
0.3,5790,0.305
0.3,5820,0.306
0.3,5850,0.307
0.3,5870,0.308
0.3,5900,0.310
0.3,5930,0.311
0.3,5960,0.312
0.3,5990,0.313
0.3,6020,0.314
0.3,6050,0.315
0.3,6080,0.316
0.3,6110,0.317
0.3,6140,0.318
0.3,6170,0.320
0.3,6200,0.321
0.3,6230,0.322
0.3,6260,0.323
0.3,6290,0.324
0.3,6310,0.325
0.3,6340,0.326
0.3,6370,0.327
0.3,6400,0.328
0.3,6430,0.329
0.3,6460,0.331
0.3,6490,0.332
0.3,6520,0.333
0.3,6550,0.334
0.3,6580,0.335
0.3,6610,0.336
0.3,6640,0.337
0.3,6670,0.338
0.3,6700,0.339
0.3,6730,0.340
0.3,6760,0.342
0.3,6790,0.343
0.3,6820,0.344
0.4,6850,0.345
0.4,6880,0.346
0.4,6900,0.347
0.4,6940,0.348
0.4,6960,0.349
0.4,7000,0.351
0.4,7020,0.352
0.4,7050,0.353
0.4,7080,0.354
0.4,7110,0.355
0.4,7140,0.356
0.4,7170,0.357
0.4,7200,0.358
0.4,7230,0.359
0.4,7260,0.361
0.4,7290,0.362
0.4,7320,0.363
0.4,7350,0.364
0.4,7380,0.365
0.4,7410,0.366
0.4,7440,0.367
0.4,7470,0.368
0.4,7500,0.369
0.4,7530,0.371
0.4,7560,0.372
0.4,7590,0.373
0.4,7620,0.374
0.4,7650,0.375
0.4,7680,0.376
0.4,7710,0.377
0.4,7740,0.378
0.4,7770,0.379
0.4,7800,0.380
0.4,7830,0.382
0.4,7860,0.383
0.4,7890,0.384
0.4,7920,0.385
0.4,7950,0.386
0.4,7980,0.387
0.4,8010,0.388
0.4,8030,0.389
0.4,8070,0.390
0.4,8100,0.391
0.4,8120,0.393
0.4,8150,0.394
0.4,8180,0.395
0.4,8220,0.396
0.4,8240,0.397
0.4,8280,0.398
0.4,8310,0.399
0.4,8330,0.400
0.4,8360,0.402
0.4,8390,0.403
0.4,8420,0.404
0.4,8450,0.405
0.4,8480,0.406
0.4,8510,0.407
0.4,8540,0.408
0.4,8570,0.409
0.4,8600,0.410
0.4,8630,0.412
0.4,8660,0.413
0.4,8690,0.414
0.4,8720,0.415
0.4,8750,0.416
0.4,8780,0.417
0.4,8810,0.418
0.4,8840,0.419
0.4,8860,0.420
0.4,8900,0.421
0.4,8920,0.423
0.4,8960,0.424
0.4,8980,0.425
0.4,9010,0.426
0.4,9040,0.427
0.4,9070,0.428
0.4,9100,0.429
0.4,9130,0.430
0.4,9160,0.432
0.4,9190,0.433
0.4,9220,0.434
0.4,9250,0.435
0.4,9280,0.436
0.4,9310,0.437
0.4,9340,0.438
0.4,9370,0.439
0.4,9400,0.440
0.4,9430,0.441
0.4,9460,0.443
0.4,9480,0.444
0.4,9510,0.445
0.5,9540,0.446
0.5,9570,0.447
0.5,9610,0.448
0.5,9640,0.449
0.5,9660,0.450
0.5,9690,0.451
0.5,9720,0.453
0.5,9750,0.454
0.5,9780,0.455
0.5,9810,0.456
0.5,9840,0.457
0.5,9870,0.458
0.5,9890,0.459
0.5,9930,0.460
0.5,9960,0.461
0.5,9980,0.463
0.5,10000,0.464
0.5,10000,0.465
0.5,10100,0.466
0.5,10100,0.467
0.5,10100,0.468
0.5,10200,0.469
0.5,10200,0.470
0.5,10200,0.471
0.5,10200,0.473
0.5,10300,0.474
0.5,10300,0.475
0.5,10300,0.476
0.5,10400,0.477
0.5,10400,0.478
0.5,10400,0.479
0.5,10400,0.480
0.5,10500,0.481
0.5,10500,0.482
0.5,10500,0.484
0.5,10600,0.485
0.5,10600,0.486
0.5,10600,0.487
0.5,10600,0.488
0.5,10700,0.489
0.5,10700,0.490
0.5,10700,0.491
0.5,10800,0.493
0.5,10800,0.494
0.5,10800,0.495
0.5,10900,0.496
0.5,10900,0.497
0.5,10900,0.498
0.5,10900,0.499
0.5,11000,0.500
0.5,11000,0.501
0.5,11000,0.502
0.5,11000,0.504
0.5,11100,0.505
0.5,11100,0.506
0.5,11100,0.507
0.5,11200,0.508
0.5,11200,0.509
0.5,11200,0.510
0.5,11200,0.511
0.5,11300,0.512
0.5,11300,0.514
0.5,11300,0.515
0.5,11400,0.516
0.5,11400,0.517
0.5,11400,0.518
0.5,11400,0.519
0.5,11500,0.520
0.5,11500,0.521
0.5,11500,0.522
0.5,11600,0.523
0.5,11600,0.525
0.5,11600,0.526
0.5,11600,0.527
0.5,11700,0.528
0.5,11700,0.529
0.5,11700,0.530
0.5,11800,0.531
0.5,11800,0.532
0.5,11800,0.534
0.5,11800,0.535
0.5,11900,0.536
0.5,11900,0.537
0.5,11900,0.538
0.5,11900,0.539
0.5,12000,0.540
0.5,12000,0.541
0.5,12000,0.542
0.5,12100,0.543
0.5,12100,0.545
0.6,12100,0.546
0.6,12100,0.547
0.6,12200,0.548
0.6,12200,0.549
0.6,12200,0.550
0.6,12300,0.551
0.6,12300,0.552
0.6,12300,0.553
0.6,12300,0.555
0.6,12400,0.556
0.6,12400,0.557
0.6,12400,0.558
0.6,12400,0.559
0.6,12500,0.560
0.6,12500,0.561
0.6,12500,0.562
0.6,12600,0.563
0.6,12600,0.564
0.6,12600,0.566
0.6,12600,0.567
0.6,12700,0.568
0.6,12700,0.569
0.6,12700,0.570
