TrialIdx,j1,j2,x1,x2,x3,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,b1,b2,b3,b4,c1,c2,c3
0,0.72,0.8,0.454139,0.81511,0.544035,0.688608,0.267792,0.9564,1.1509637435934184,0.2877409358983545,1.4387046794917728,1.1495631522507426,2.1059631522507427,0.3263389090935382,1.765043588585311,3.871006740836054,0.2877409358983545,1.4173551522507426,1.4773026526869566,0.688608,0.4178588339060169,2.0582902787227892,2.145346340279167
1,0.72,0.8,0.726232,0.425882,0.903916,1.660752,0.6458480000000001,2.3066,0.1150268373299808,0.0287567093324952,0.143783546662476,0.8695200277597243,3.1761200277597244,0.1938300333021058,0.3376135799645818,3.513733607724306,0.0287567093324952,1.5153680277597243,0.3088568706320866,1.660752,0.0173154747563123,0.9124589509810762,0.185974107291207
2,0.72,0.8,0.921546,0.903889,0.652035,1.60956,0.62594,2.2355,0.936111107160214,0.2340277767900534,1.170138883950267,0.1903148806462185,2.4258148806462185,0.1244214923241062,1.2945603762743736,3.720375256920592,0.2340277767900534,0.8162548806462185,1.0605325994843202,1.60956,0.1453986038358641,0.507129203413491,0.6588959712494845
3,0.72,0.8,0.643396,0.655267,0.800093,1.312272,0.510328,1.8226,0.3710298273658104,0.0927574568414525,0.463787284207263,1.0101810555241253,2.8327810555241255,0.2439963890240503,0.7077836732313134,3.540564728755439,0.0927574568414525,1.5205090555241254,0.6150262163898608,1.312272,0.0706846269991683,1.1586843699508376,0.4686728181275382
4,0.72,0.8,0.672259,0.950053,0.866246,1.5628319999999998,0.607768,2.1706,0.378919129337086,0.0947297823342714,0.4736489116713575,1.0582150846623095,3.2288150846623096,0.0249010762465349,0.4985499879178925,3.727365072580202,0.0947297823342714,1.6659830846623098,0.403820205583621,1.5628319999999998,0.0606141813926714,1.0660026699365703,0.2583900288601853
5,0.72,0.8,0.944245,0.589033,0.578442,1.385568,0.5388320000000001,1.9244,0.699902885796448,0.1749757214491119,0.8748786072455599,0.1136303840634581,2.0380303840634584,0.610400837616714,1.485279444862274,3.5233098289257323,0.1749757214491119,0.6524623840634582,1.310303723413162,1.385568,0.1262844706640972,0.4708988545228081,0.94567983918015
6,0.72,0.8,0.857977,0.731234,0.779786,1.7241839999999995,0.670516,2.3947,0.4610959670717213,0.1152739917679303,0.5763699588396516,0.3964004607349614,2.7911004607349614,0.2118455218951768,0.7882154807348285,3.57931594146979,0.1152739917679303,1.0669164607349615,0.6729414889668982,1.7241839999999995,0.0668571288029179,0.6187950130235298,0.3902956349014365
7,0.72,0.8,0.580206,0.529532,0.675667,1.047168,0.407232,1.4544,0.5097324455271124,0.127433111381778,0.6371655569088904,1.0522958976639332,2.506695897663933,0.5660961098249243,1.2032616667338147,3.709957564397748,0.127433111381778,1.4595278976639332,1.0758285553520368,1.047168,0.1216930916355141,1.3937858086419117,1.0273695866871762
8,0.72,0.8,0.989690754278876,0.4689733974749605,0.944055210126288,2.054808,0.799092,2.8539,0.0641120534285552,0.0160280133571388,0.080140066785694,0.0297280299288576,2.8836280299288575,0.0907439688913464,0.1708840356770404,3.054512065605898,0.0160280133571388,0.8288200299288577,0.1548560223199016,2.054808,0.0078002486641763,0.4033564352138291,0.0753627698159154
9,0.72,0.8,0.528591678538362,0.9947635154037152,0.7178814594215813,0.812736,0.316064,1.1288,0.66785995792702,0.1669649894817549,0.834824947408775,1.0066857555103916,2.1354857555103917,0.0043945600235712,0.8392195074323463,2.974705262942738,0.1669649894817549,1.3227497555103915,0.6722545179505913,0.812736,0.20543570050023,1.6275269651035411,0.8271499207006843
10,0.72,0.8,0.8044980583033653,0.8568007053015889,0.5021647922247904,0.675576,0.262724,0.9383,0.7925485315340367,0.1981371328835091,0.9906856644175458,0.2280172960029442,1.1663172960029442,0.1655758305690043,1.1562614949865502,2.3225787909894944,0.1981371328835091,0.4907412960029442,0.9581243621030412,0.675576,0.2932862222511,0.7264042772433364,1.418233273685035
11,0.72,0.8,0.4929746955555929,0.7815914588459361,0.8362811965575256,1.000584,0.389116,1.3897,0.3450741697829665,0.0862685424457416,0.4313427122287081,1.4293087899618837,2.8190087899618836,0.1205347518183146,0.5518774640470228,3.3708862540089064,0.0862685424457416,1.8184247899618835,0.4656089216012811,1.000584,0.0862181910221846,1.8173634497072548,0.465337164697098
12,0.72,0.8,0.7623872768850576,0.4968655460207384,0.6193814060538074,1.237752,0.481348,1.7191,0.5507902032476659,0.1376975508119164,0.6884877540595824,0.5357907256478031,2.2548907256478032,0.6971743422026645,1.385662096262247,3.6405528219100503,0.1376975508119164,1.017138725647803,1.2479645454503303,1.237752,0.1112480939735233,0.8217629425343712,1.0082508818004985
13,0.72,0.8,0.9004682883664106,0.9302133208741412,0.9249385638346702,1.9579679999999997,0.761432,2.7194,0.1823816725920188,0.0455954181480046,0.2279770907400235,0.3005841961491106,3.0199841961491103,0.0171033500837959,0.2450804408238194,3.2650646369729297,0.0455954181480046,1.0620161961491106,0.1994850226758147,1.9579679999999997,0.0232871109987521,0.5424073305330377,0.1018836991594422
14,0.72,0.8,0.6276840363186692,0.6798391406038838,0.5233565172651815,0.6873119999999999,0.267288,0.9546,0.7533078978526105,0.1883269744631525,0.9416348723157631,0.5662288641506229,1.520828864150623,0.4434499456594608,1.385084817975224,2.905913682125847,0.1883269744631525,0.833516864150623,1.1967578435120714,0.6873119999999999,0.2740050726062583,1.2127197897761468,1.7412148245804984
15,0.72,0.8,0.8321865457910715,0.564836979604294,0.7532109423233211,1.34784,0.5241600000000001,1.872,0.3330485462767132,0.0832621365691782,0.4163106828458915,0.3774956322809665,2.2494956322809667,0.3207350451755721,0.7370457280214637,2.9865413603024304,0.0832621365691782,0.9016556322809666,0.6537835914522854,1.34784,0.061774495911368,0.6689634023926925,0.4850602381976239
16,0.72,0.8,0.4636307876696031,0.4806232721955823,0.9149754375413864,0.982224,0.381976,1.3642,0.1051321462049559,0.0262830365512389,0.1314151827561948,1.5782275442470592,2.9424275442470593,0.1420114080034749,0.2734265907596698,3.215854135006729,0.0262830365512389,1.9602035442470591,0.2471435542084308,0.982224,0.0267586991880049,1.9956787293398035,0.2516162852958498
