3.996813e+02,0.000000e+00
4.001635e+02,8.999125e+01
4.006456e+02,8.983801e+01
4.011277e+02,8.968884e+01
4.016098e+02,8.953841e+01
4.020919e+02,8.938633e+01
4.025741e+02,8.924078e+01
4.030562e+02,8.911564e+01
4.035383e+02,8.902464e+01
4.040204e+02,8.897638e+01
4.045026e+02,8.897145e+01
4.049847e+02,8.900229e+01
4.054668e+02,8.905605e+01
4.059489e+02,8.911963e+01
4.064311e+02,8.918603e+01
4.069132e+02,8.925771e+01
4.073953e+02,8.934608e+01
4.078774e+02,8.946568e+01
4.083596e+02,8.962782e+01
4.088417e+02,8.983464e+01
4.093238e+02,9.007653e+01
4.098059e+02,9.033356e+01
4.102881e+02,9.058265e+01
4.107702e+02,9.080627e+01
4.112523e+02,9.099801e+01
4.117344e+02,9.116147e+01
4.122166e+02,9.130505e+01
4.126987e+02,9.143477e+01
4.131808e+02,9.155104e+01
4.136629e+02,9.164882e+01
4.141451e+02,9.172204e+01
4.146272e+02,9.176842e+01
4.151093e+02,9.179196e+01
4.155914e+02,9.180169e+01
4.160736e+02,9.180995e+01
4.165557e+02,9.183044e+01
4.170378e+02,9.187781e+01
4.175200e+02,9.196487e+01
4.180021e+02,9.209704e+01
4.184842e+02,9.226190e+01
4.189663e+02,9.242465e+01
4.194484e+02,9.254031e+01
4.199306e+02,9.257518e+01
4.204127e+02,9.251727e+01
4.208948e+02,9.237089e+01
4.213770e+02,9.214832e+01
4.218591e+02,9.186521e+01
4.223412e+02,9.153894e+01
4.228233e+02,9.118749e+01
4.233055e+02,9.082746e+01
4.237876e+02,9.047261e+01
4.242697e+02,9.013271e+01
4.247518e+02,8.981390e+01
4.252339e+02,8.952017e+01
4.257161e+02,8.925480e+01
4.261982e+02,8.902081e+01
4.266803e+02,8.882011e+01
4.271624e+02,8.865179e+01
4.276446e+02,8.851099e+01
4.281267e+02,8.838802e+01
4.286088e+02,8.826953e+01
4.290909e+02,8.814069e+01
4.295731e+02,8.798851e+01
4.300552e+02,8.780499e+01
4.305373e+02,8.758840e+01
4.310194e+02,8.734225e+01
4.315016e+02,8.707345e+01
4.319837e+02,8.679003e+01
4.324658e+02,8.650021e+01
4.329479e+02,8.621220e+01
4.334301e+02,8.593533e+01
4.339122e+02,8.568145e+01
4.343943e+02,8.546563e+01
4.348764e+02,8.530574e+01
4.353586e+02,8.521989e+01
4.358407e+02,8.522086e+01
4.363228e+02,8.530991e+01
4.368049e+02,8.547258e+01
4.372870e+02,8.568176e+01
4.377692e+02,8.590655e+01
4.382513e+02,8.612267e+01
4.387334e+02,8.631892e+01
4.392155e+02,8.649759e+01
4.396977e+02,8.667023e+01
4.401798e+02,8.685218e+01
4.406619e+02,8.705652e+01
4.411440e+02,8.729025e+01
4.416262e+02,8.755240e+01
4.421083e+02,8.783562e+01
4.425904e+02,8.812909e+01
4.430725e+02,8.842162e+01
4.435547e+02,8.870287e+01
4.440368e+02,8.896336e+01
4.445189e+02,8.919415e+01
4.450010e+02,8.938755e+01
4.454832e+02,8.953874e+01
4.459653e+02,8.964735e+01
4.464474e+02,8.971765e+01
4.469295e+02,8.975864e+01
4.474117e+02,8.978186e+01
4.478938e+02,8.979969e+01
4.483759e+02,8.982256e+01
4.488580e+02,8.985822e+01
4.493401e+02,8.991140e+01
4.498223e+02,8.998560e+01
4.503044e+02,9.008427e+01
4.507865e+02,9.021148e+01
4.512687e+02,9.037088e+01
4.517508e+02,9.056306e+01
4.522329e+02,9.078279e+01
4.527150e+02,9.101833e+01
4.531971e+02,9.125386e+01
4.536793e+02,9.147379e+01
4.541614e+02,9.166597e+01
4.546435e+02,9.182227e+01
4.551257e+02,9.193697e+01
4.556078e+02,9.200581e+01
4.560899e+02,9.202643e+01
4.565720e+02,9.200217e+01
4.570542e+02,9.194576e+01
4.575363e+02,9.188023e+01
4.580184e+02,9.183342e+01
4.585005e+02,9.182888e+01
4.589827e+02,9.187847e+01
4.594648e+02,9.198145e+01
4.599469e+02,9.212881e+01
4.604290e+02,9.230839e+01
4.609112e+02,9.250834e+01
4.613933e+02,9.271824e+01
4.618754e+02,9.292844e+01
4.623575e+02,9.312886e+01
4.628397e+02,9.330821e+01
4.633218e+02,9.345541e+01
4.638039e+02,9.356134e+01
4.642860e+02,9.362206e+01
4.647682e+02,9.363996e+01
4.652503e+02,9.362409e+01
4.657324e+02,9.358845e+01
4.662145e+02,9.355010e+01
4.666967e+02,9.352644e+01
4.671788e+02,9.353156e+01
4.676609e+02,9.357243e+01
4.681430e+02,9.364661e+01
4.686252e+02,9.374276e+01
4.691073e+02,9.384393e+01
4.695894e+02,9.393208e+01
4.700715e+02,9.399215e+01
4.705536e+02,9.401495e+01
4.710358e+02,9.400033e+01
4.715179e+02,9.395806e+01
4.720000e+02,9.390682e+01
4.724821e+02,9.386745e+01
4.729643e+02,9.385395e+01
4.734464e+02,9.386694e+01
4.739285e+02,9.389438e+01
4.744106e+02,9.391805e+01
4.748928e+02,9.392184e+01
4.753749e+02,9.389819e+01
4.758570e+02,9.385076e+01
4.763391e+02,9.379314e+01
4.768213e+02,9.374424e+01
4.773034e+02,9.372110e+01
4.777855e+02,9.373291e+01
4.782676e+02,9.377731e+01
4.787498e+02,9.384174e+01
4.792319e+02,9.390865e+01
4.797140e+02,9.396237e+01
4.801961e+02,9.399471e+01
4.806783e+02,9.400682e+01
4.811604e+02,9.400713e+01
4.816425e+02,9.400731e+01
4.821246e+02,9.401769e+01
4.826068e+02,9.404423e+01
4.830889e+02,9.408729e+01
4.835710e+02,9.414262e+01
4.840531e+02,9.420351e+01
4.845352e+02,9.426302e+01
4.850174e+02,9.431518e+01
4.854995e+02,9.435537e+01
4.859816e+02,9.438027e+01
4.864637e+02,9.438773e+01
4.869459e+02,9.437704e+01
4.874280e+02,9.434942e+01
4.879101e+02,9.430777e+01
4.883922e+02,9.425603e+01
4.888744e+02,9.419820e+01
4.893565e+02,9.413757e+01
4.898386e+02,9.407677e+01
4.903207e+02,9.401852e+01
4.908029e+02,9.396650e+01
4.912850e+02,9.392587e+01
4.917671e+02,9.390299e+01
4.922492e+02,9.390366e+01
4.927314e+02,9.393136e+01
4.932135e+02,9.398587e+01
4.936956e+02,9.406307e+01
4.941777e+02,9.415620e+01
4.946599e+02,9.425761e+01
4.951420e+02,9.436062e+01
4.956241e+02,9.446028e+01
4.961062e+02,9.455301e+01
4.965884e+02,9.463541e+01
4.970705e+02,9.470366e+01
4.975526e+02,9.475349e+01
4.980347e+02,9.478165e+01
4.985169e+02,9.478729e+01
4.989990e+02,9.477281e+01
4.994811e+02,9.474336e+01
4.999633e+02,9.470535e+01
5.004454e+02,9.466443e+01
5.009275e+02,9.462405e+01
5.014096e+02,9.458531e+01
5.018917e+02,9.454771e+01
5.023739e+02,9.451077e+01
5.028560e+02,9.447540e+01
5.033381e+02,9.444382e+01
5.038203e+02,9.441830e+01
5.043024e+02,9.439943e+01
5.047845e+02,9.438555e+01
5.052666e+02,9.437289e+01
5.057487e+02,9.435706e+01
5.062309e+02,9.433511e+01
5.067130e+02,9.430700e+01
5.071951e+02,9.427598e+01
5.076772e+02,9.424702e+01
5.081594e+02,9.422443e+01
5.086415e+02,9.420992e+01
5.091236e+02,9.420207e+01
5.096057e+02,9.419756e+01
5.100879e+02,9.419279e+01
5.105700e+02,9.418572e+01
5.110521e+02,9.417641e+01
5.115342e+02,9.416641e+01
5.120164e+02,9.415735e+01
5.124985e+02,9.414950e+01
5.129806e+02,9.414140e+01
5.134627e+02,9.413053e+01
5.139448e+02,9.411470e+01
5.144270e+02,9.409320e+01
5.149091e+02,9.406712e+01
5.153912e+02,9.403875e+01
5.158734e+02,9.400993e+01
5.163555e+02,9.398121e+01
5.168376e+02,9.395161e+01
5.173197e+02,9.391960e+01
5.178019e+02,9.388470e+01
5.182840e+02,9.384868e+01
5.187661e+02,9.381526e+01
5.192482e+02,9.378841e+01
5.197303e+02,9.377039e+01
5.202125e+02,9.376030e+01
5.206946e+02,9.375459e+01
5.211767e+02,9.374857e+01
5.216588e+02,9.373861e+01
5.221410e+02,9.372360e+01
5.226231e+02,9.370497e+01
5.231052e+02,9.368536e+01
5.235873e+02,9.366637e+01
5.240695e+02,9.364713e+01
5.245516e+02,9.362397e+01
5.250337e+02,9.359192e+01
5.255159e+02,9.354751e+01
5.259980e+02,9.349162e+01
5.264801e+02,9.343013e+01
5.269622e+02,9.337203e+01
5.274443e+02,9.332539e+01
5.279265e+02,9.329403e+01
5.284086e+02,9.327597e+01
5.288907e+02,9.326443e+01
5.293728e+02,9.325026e+01
5.298550e+02,9.322517e+01
5.303371e+02,9.318440e+01
5.308192e+02,9.312778e+01
5.313013e+02,9.305923e+01
5.317834e+02,9.298473e+01
5.322656e+02,9.291002e+01
5.327477e+02,9.283905e+01
5.332299e+02,9.277319e+01
5.337120e+02,9.271161e+01
5.341941e+02,9.265198e+01
5.346762e+02,9.259109e+01
5.351583e+02,9.252552e+01
5.356404e+02,9.245217e+01
5.361226e+02,9.236881e+01
5.366047e+02,9.227481e+01
5.370868e+02,9.217165e+01
5.375690e+02,9.206274e+01
5.380511e+02,9.195263e+01
5.385332e+02,9.184531e+01
5.390153e+02,9.174276e+01
5.394974e+02,9.164407e+01
5.399796e+02,9.154593e+01
5.404617e+02,9.144405e+01
5.409438e+02,9.133519e+01
5.414260e+02,9.121877e+01
5.419081e+02,9.109752e+01
5.423902e+02,9.097658e+01
5.428723e+02,9.086172e+01
5.433544e+02,9.075768e+01
5.438365e+02,9.066695e+01
5.443187e+02,9.058989e+01
5.448008e+02,9.052557e+01
5.452830e+02,9.047324e+01
5.457651e+02,9.043345e+01
5.462472e+02,9.040850e+01
5.467293e+02,9.040186e+01
5.472114e+02,9.041705e+01
5.476936e+02,9.045671e+01
5.481757e+02,9.052191e+01
5.486578e+02,9.061210e+01
5.491400e+02,9.072552e+01
5.496221e+02,9.085942e+01
5.501042e+02,9.101012e+01
5.505863e+02,9.117272e+01
5.510684e+02,9.134073e+01
5.515505e+02,9.150613e+01
5.520327e+02,9.166033e+01
5.525148e+02,9.179584e+01
5.529969e+02,9.190807e+01
5.534791e+02,9.199688e+01
5.539612e+02,9.206657e+01
5.544433e+02,9.212438e+01
5.549254e+02,9.217817e+01
5.554076e+02,9.223366e+01
5.558896e+02,9.229301e+01
5.563718e+02,9.235467e+01
5.568539e+02,9.241462e+01
5.573361e+02,9.246853e+01
5.578182e+02,9.251348e+01
5.583003e+02,9.254882e+01
5.587825e+02,9.257600e+01
5.592645e+02,9.259759e+01
5.597467e+02,9.261604e+01
5.602288e+02,9.263287e+01
5.607109e+02,9.264816e+01
5.611931e+02,9.266094e+01
5.616752e+02,9.266959e+01
5.621573e+02,9.267241e+01
5.626394e+02,9.266840e+01
5.631216e+02,9.265751e+01
5.636037e+02,9.264108e+01
5.640858e+02,9.262158e+01
5.645679e+02,9.260230e+01
5.650500e+02,9.258644e+01
5.655322e+02,9.257602e+01
5.660143e+02,9.257100e+01
5.664965e+02,9.256886e+01
5.669785e+02,9.256486e+01
5.674607e+02,9.255324e+01
5.679428e+02,9.252847e+01
5.684249e+02,9.248687e+01
5.689070e+02,9.242719e+01
5.693892e+02,9.235050e+01
5.698713e+02,9.225922e+01
5.703534e+02,9.215641e+01
5.708356e+02,9.204531e+01
5.713177e+02,9.192958e+01
5.717998e+02,9.181340e+01
5.722819e+02,9.170173e+01
5.727640e+02,9.159941e+01
5.732462e+02,9.150996e+01
5.737283e+02,9.143436e+01
5.742104e+02,9.136994e+01
5.746925e+02,9.131025e+01
5.751747e+02,9.124593e+01
5.756568e+02,9.116651e+01
5.761389e+02,9.106278e+01
5.766210e+02,9.092882e+01
5.771031e+02,9.076236e+01
5.775853e+02,9.056422e+01
5.780674e+02,9.033694e+01
5.785496e+02,9.008396e+01
5.790317e+02,8.980933e+01
