TrialIdx,j1,j2,x1,x2,x3,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,b1,b2,b3,b4,c1,c2,c3
35,0.709,0.8,0.493868110423345,0.808871844826667,0.5385672167671118,0.4765189,0.1955811,0.6721,0.7545033102828472,0.1886258275707117,0.943129137853559,0.6887896501211104,1.3608896501211103,0.2228517822211927,1.1659809200747515,2.5268705701958623,0.1886258275707117,0.8843707501211104,0.97735509250404,0.4765189,0.3958412301604653,1.855898580562304,2.0510311186062924
36,0.709,0.8,0.5118058273889332,0.804483195802473,0.5939553766790181,0.6354767,0.2608233,0.8963,0.7705043233934367,0.1926260808483591,0.9631304042417956,0.8549500875041437,1.7512500875041437,0.2340734767927509,1.197203881034547,2.9484539685386904,0.1926260808483591,1.1157733875041438,1.0045778001861876,0.6354767,0.3031206035537717,1.7558053466069548,1.580825544329458
37,0.709,0.8,0.5235139042512074,0.7952796945729674,0.5984998971525713,0.5796783999999999,0.2379216,0.8176,0.6665674829601363,0.166641870740034,0.8332093537001704,0.7441541260330612,1.5617541260330612,0.2144841299710927,1.047693483671263,2.609447609704324,0.166641870740034,0.9820757260330611,0.8810516129312291,0.5796783999999999,0.2874729690463437,1.6941734003424336,1.519897261880431
38,0.709,0.8,0.5203698972425269,0.6199553306935707,0.6250863598045988,0.6283867,0.2579133,0.8863,0.5066524987663668,0.1266631246915916,0.6333156234579584,0.8169115129959666,1.7032115129959666,0.3882347884877555,1.021550411945714,2.724761924941681,0.1266631246915916,1.0748248129959663,0.8948872872541223,0.6283867,0.2015687548631944,1.7104512444263489,1.4241028450381306
39,0.709,0.8,0.4918738080652055,0.9067794223607276,0.5869531723036278,0.4962291,0.2036709,0.6999,0.7263898651279888,0.1815974662819971,0.907987331409986,0.723025938571662,1.422925938571662,0.0933447555556773,1.0013320869656632,2.424258025537325,0.1815974662819971,0.926696838571662,0.8197346206836661,0.4962291,0.365954891162161,1.867477821376582,1.6519277500728315
40,0.709,0.8,0.944353543301126,0.722758658445932,0.5626607555198848,0.9679268,0.3972732,1.3652,0.649705855463991,0.1624264638659976,0.8121323193299886,0.0804450231845836,1.4456450231845837,0.3115239798227976,1.1236562991527863,2.56930132233737,0.1624264638659976,0.4777182231845837,0.9612298352867884,0.9679268,0.1678086234062304,0.4935478831504445,0.9930811248193444
41,0.709,0.8,0.8841634679757444,0.6004204014121486,0.7370290229966121,1.21216312,0.4975168800000001,1.70968,0.3313987927623434,0.0828496981905858,0.4142484909529292,0.2239895779958444,1.9336695779958448,0.2756822475407071,0.6899307384936364,2.623600316489481,0.0828496981905858,0.7215064579958446,0.6070810403030505,1.21216312,0.0683486379214258,0.5952222486325476,0.500824542742276
42,0.709,0.8,1.0,0.4,0.5,0.90800921,0.3726807900000001,1.28069,0.4098208000000001,0.1024552,0.5122760000000001,0.0,1.28069,0.768414,1.28069,2.56138,0.1024552,0.3726807900000001,1.1782348000000002,0.90800921,0.1128349788434414,0.4104372355430184,1.297602256699577
43,0.709,0.8,1.0,0.5638419807213082,0.7732426819833264,1.5292420999999998,0.6276579,2.1569,0.2853138792573065,0.0713284698143266,0.3566423490716331,0.0,2.1569,0.2758794589274626,0.6325218079990957,2.7894218079990956,0.0713284698143266,0.6276579,0.5611933381847691,1.5292420999999998,0.04664301997331,0.4104372355430183,0.3669748159462581
44,0.709,0.8,0.8839686833016127,0.6001468981655995,0.57944908669539,0.9246778,0.3795222,1.3042,0.5141125044544025,0.1285281261136006,0.6426406305680031,0.1711916339307725,1.4753916339307729,0.4281649214264991,1.0708055519945023,2.546197185925275,0.1285281261136006,0.5507138339307727,0.9422774258809016,0.9246778,0.1389977418227198,0.5955737597796472,1.0190332523187011
