WF,MW
0.01749602924295598,68.81648449531852
0.017543154088719086,68.90652020825044
0.017591644892529013,68.99665792328523
0.017641418222406287,69.08689773591834
0.017692390583510322,69.17723974173515
0.01774447842654628,69.2676840363671
0.017797598139585417,69.35823071553243
0.017851666054587215,69.44887987500564
0.017906598443622225,69.53963161063257
0.017962311519519932,69.63048601833063
0.01801872143770395,69.72144319407678
0.018075744292261386,69.81250323392976
0.0181332961213122,69.90366623400173
0.018191292901984665,69.9949322904813
0.01824965055254852,70.08630149962764
0.018308284933393593,70.17777395776247
0.01836711184532651,70.26934976127747
0.01842604702984216,70.36102900663485
0.018485006169803437,70.45281179036385
0.018543904889427833,70.54469820905864
0.01860265875255024,70.63668835938911
0.018661183264921364,70.7287823380902
0.018719397386050794,70.82098024196061
0.018777279954652698,70.91328216787926
0.01883491173945837,71.00568821277973
0.018892420375097693,71.09819847367473
0.018949934883543632,71.19081304764094
0.019007584376886884,71.28353203182388
0.019065498056739152,71.37635552344338
0.0191238052171733,71.46928361977632
0.019182635240073735,71.56231641818084
0.01924211759964499,71.65545401607638
0.019302381859729916,71.74869651095418
0.019363557674567274,71.84204400037626
0.01942577479073194,71.93549658196207
0.019489163041443006,72.02905435342119
0.01955385235539937,72.12271741250872
0.01961997274734778,72.21648585707001
0.01968765432664538,72.31035978500134
0.01975702729076912,72.40433929427769
0.019828221928011494,72.49842448294615
0.019901367137735344,72.59261544911513
0.019976477229304238,72.68691229096672
0.020053262194946107,72.78131510674982
0.02013122226445971,72.87582399478386
0.020209838899359,72.9704390534589
0.020288593198607634,73.06516038123306
0.02036696589816854,73.1599880766332
0.020444437371330407,73.25492223825192
0.020520487625783086,73.3499629647651
0.020594596309658764,73.44511035489978
0.020666242704458427,73.54036450746497
0.020734905729647438,73.63572552133351
0.020800063940622733,73.73119349544795
0.020861195527555505,73.82676852882938
0.02091777831995405,73.92245072055144
0.020969289779456425,74.01824016977389
0.02101520700611784,74.114136975716
0.021055006734044934,74.21014123767348
0.02108816533473135,74.30625305500233
0.021114158813793603,74.40247252713968
0.02113259728308253,74.4987997535863
0.021143730575388098,74.59523483391075
0.021148433050368395,74.69177786775964
0.021147698467292395,74.7884289548359
0.021142521277332276,74.88518819493206
0.021133896632857432,74.98205568788615
0.021122820377443008,75.07903153362851
0.021110289054466845,75.17611583214784
0.02109729990350678,75.2733086835025
0.021084850859646034,75.37061018782993
0.02107394055834449,75.46802044532117
0.021065568328016194,75.56553955625975
0.021060734199768488,75.66316762097657
0.021060438898590803,75.76090473988958
0.021065683849728577,75.85875101348012
0.021077471176597008,75.95670654229912
0.021096803700895398,76.05477142696924
0.02112468494330127,76.1529457681832
0.021162119122768948,76.25122966670976
0.02121005713675667,76.34962322337074
0.02126891014301978,76.44812653908228
0.021338345688813726,76.54673971481493
0.02141777124459115,76.64546285160816
0.02150659151604538,76.7442960505874
0.02160421079487838,76.84323941293101
0.021710032951688954,76.94229303990045
0.021823461440813048,77.04145703282019
0.021943899296966777,77.1407314930911
0.022070749137383938,77.2401165221808
0.022203413160848617,77.33961222162537
0.022341293145834266,77.43921869303995
0.022483790453665643,77.538936038104
0.022630306026062343,77.63876435856912
0.022780240385608545,77.73870375625779
0.022932993635615625,77.83875433306338
0.02308796545985636,77.93891619095095
0.02324455512293579,78.03918943195458
0.023402161468485717,78.13957415818663
0.023560187751398797,78.24007047181652
0.023718177288059025,78.3406784750936
0.023875959678427178,78.44139827034498
0.024033523253336138,78.54222995995444
0.024190864227054916,78.64317364638495
0.02434797881178246,78.7442294321701
0.02450486321685211,78.84539741991696
0.02466151365063205,78.94667771229538
0.02481792631686881,79.04807041205409
0.024974097416693788,79.14957562201647
0.02513002315126628,79.25119344506466
0.025285699716255505,79.35292398416249
0.025441123306115285,79.45476734234127
0.025596290112000555,79.55672362270693
0.025751196324027167,79.65879292842911
0.025905838126725225,79.76097536276231
0.026060211705591297,79.86327102901873
0.02621431324138368,79.96568003058802
0.026368138912249043,80.06820247093313
0.02652168489401564,80.17083845358869
0.02667494736094103,80.27358808215557
0.02682792248336083,80.37645146031056
0.026980606428696718,80.47942869180565
0.02713299536385536,80.58251988045546
0.02728508545074562,80.68572513015496
0.027436872850321058,80.78904454486548
0.027588353719868543,80.89247822862399
0.027739524215135095,80.99602628553501
0.027890380488342918,81.09968881977784
0.028040918688785155,81.20346593560663
0.028191134964540464,81.30735773734212
0.028341025460147877,81.41136432937925
0.02849058631737235,81.51548581618655
0.028639813676632646,81.61972230229884
0.028788703673192216,81.72407389233342
0.028937252443045552,81.82854069096734
0.029085456116211293,81.93312280296176
0.029233310822497437,82.03782033314269
0.029380812688620948,82.14263338640822
0.029527957837701457,82.24756206773273
0.029674742391217656,82.35260648215998
0.02982116246786913,82.45776673480586
0.029967214182737067,82.5630429308633
0.03011289365061275,82.6684351755882
0.030258196980155975,82.7739435743222
0.030403120281259417,82.87956823246617
0.03054765965833536,82.985309255502
0.030691811214177456,83.09116674898243
0.030835571049814162,83.19714081852825
0.030978935261937398,83.30323156983886
0.03112189994598355,83.40943910868211
0.03126446119337664,83.51576354090389
0.031406615094823044,83.62220497241599
0.03154835773683576,83.72876350920737
0.03168968520434872,83.83543925733616
0.031830593578076105,83.94223232293967
0.031971078937508814,84.04914281222439
0.032111137360587724,84.15617083146313
0.032250764918864736,84.26331648701566
0.03238995768591889,84.37057988529915
0.03252871172783049,84.47796113282021
0.032667023113474795,84.58546033613987
0.03280488790382658,84.69307760190868
0.03294230215957463,84.80081303684644
0.03307926194135897,84.90866674773332
0.033215763301469234,85.01663884144227
0.03335180229528272,85.12472942490163
0.033487374970336936,85.23293860512982
0.03362247737693852,85.34126648920073
0.03375710555751161,85.44971318427775
0.03389125555577962,85.5582787975865
0.034024923410753125,85.66696343643096
0.0341581051593624,85.77576720818774
0.03429079683646962,85.88469022030401
0.03442299447295138,85.9937325803049
0.03455469409818626,86.10289439578608
0.0346858917381352,86.21217577441911
0.03481658341707999,86.32157682394576
0.034946765155684,86.43109765218408
0.03507643297215184,86.54073836702608
0.03520558288321892,86.65049907643248
0.03533421090080581,86.76037988844473
0.03546231303635036,86.87038091117155
0.03558988529705631,86.98050225279971
0.03571692368726463,87.09074402159249
0.03584342421126486,87.20110632587746
0.035969382867691,87.31158927406437
0.03609479565493439,87.42219297462938
0.03621965856508825,87.53291753613559
0.036343967592450295,87.64376306720517
0.036467718725419665,87.7547296765417
0.03659090794972488,87.86581747292527
0.03671353125151694,87.97702656519843
0.036835584608523965,88.08835706229725
0.03695706400240937,88.19980907321244
0.03707796540784263,88.31138270701926
0.03719828479785853,88.42307807286613
0.037318018144084565,88.53489527997073
0.03743716141318366,88.64683443763215
0.037555710570826066,88.75889565522003
0.0376736615795986,88.8710790421789
0.03779101040027257,88.98338470802389
0.03790775298904357,89.0958127623505
0.0380238853007098,89.2083633148261
0.03813940328697424,89.32103647519378
0.038254302897944785,89.43383235326701
0.03836858007977432,89.54675105893689
0.03848223077528917,89.65979270217326
0.038595250928326455,89.77295739300746
0.038707636474631955,89.88624524156168
0.038819383351180604,89.99965635802388
0.03893048749250667,90.11319085265248
0.03904094482696503,90.22684883579217
0.03915075128374024,90.34063041785342
0.039259902787142684,90.45453570932726
0.039368395261016445,90.56856482077247
0.03947622462431735,90.68271786282843
0.03958338679398211,90.79699494620915
0.03968987768538577,90.9113961816993
0.03979569320921295,91.02592168016471
0.039900829275256795,91.1405715525416
0.040005281790185386,91.25534590984125
0.04010904665776108,91.3702448631503
0.040212119777246653,91.4852685236383
0.04031449704998386,91.60041700253458
0.040416174370095925,91.71569041115478
0.040517147629690914,91.8310888608913
0.040617412721165834,91.94661246320167
0.04071696553080101,92.06226132962752
0.04081580194355983,92.17803557178371
0.04091391784287429,92.29393530135565
0.04101130910671734,92.40996063011258
0.041107971614308784,92.52611166988696
0.04120390123590802,92.64238853260672
0.04129909384745701,92.75879133025101
0.04139354531522259,92.87532017489148
0.04148725150604168,92.99197517866881
0.041580208283594745,93.10875645379915
0.04167241150651111,93.22566411258359
0.041763857036855014,93.34269826737898
0.04185454072715927,93.45985903063536
0.0419444584298475,93.57714651487552
0.04203360599631213,93.69456083269169
0.042121979273829574,93.81210209675382
0.042209574104824524,93.92977041981672
0.04229638633451929,94.04756591469396
0.042382411799459146,94.16548869429073
0.04246764633635541,94.28353887158345
0.042552085780910485,94.40171655961673
0.042635725961305104,94.52002187152596
0.04271856270905206,94.63845492050544
0.042800591847644454,94.75701581983888
0.042881809200287724,94.87570468288212
0.04296221058919196,94.99452162305926
0.043041791827768516,95.11346675389058
0.04312054873526033,95.23254018894846
0.04319847712185968,95.35174204189579
0.04327557279675714,95.47107242646989
0.04335183156692596,95.59053145648318
0.04342724923613925,95.71011924582565
0.04350182160768461,95.82983590845515
0.04357554447719965,95.94968155842093
0.04364841364230489,96.06965630983743
0.043720424895187314,96.18976027690198
0.043791574028552695,96.30999357387788
0.04386185682716985,96.43035631512028
0.04393126907807223,96.55084861504861
0.04399980656283917,96.6714705881648
0.044067465060831,96.79222234904722
0.0441342403504498,96.91310401234458
0.04420012820361652,97.0341156927935
0.04426512439254482,97.15525750520128
0.04432922468850337,97.27652956444254
0.044392424852977834,97.39793198549086
0.04445473814642317,97.51946488337288
0.044516281174715774,97.64112837321134
0.044577282785242325,97.76292257019222
0.04463799828387158,97.88484758958768
0.04469868316328977,98.0069035467375
0.044759593088907014,98.12909055707036
0.044820983906292265,98.25140873608464
0.04488311163792253,98.37385819935301
0.04494623248067148,98.49643906253297
0.04501060281174961,98.61915144134967
0.04507647918132278,98.74199545161744
0.045144118320519185,98.86497120921837
0.04521377713557647,98.9880788301159
0.045285712710463805,99.1113184303502
0.04536018230745596,99.23469012603454
0.04543744336330116,99.35819403336822
0.04551775349522909,99.48183026862036
0.04560137049608149,99.6055989481413
0.04568855233643546,99.72950018835925
0.04577953987650266,99.85353410577316
0.045874344168441654,99.97770081697229
0.0459726205861837,100.10200043860615
0.04607387859957908,100.22643308742343
0.04617762469086364,100.3509988802299
0.046283364996074876,100.47569793391722
0.04639060530701984,100.60053036546645
0.046498851081256495,100.72549629191406
0.04660760742741623,100.85059583038986
0.0467163791154467,100.9758290980941
0.046824670569584004,101.10119621231594
0.046931985877615524,101.22669729040521
0.047037828778997044,101.35233244980404
0.04714170267332371,101.47810180802824
0.04724311061836624,101.60400548266766
0.047341555327266936,101.7300435913948
0.04743653917086548,101.85621625196032
0.04752756417815004,101.9825235821893
0.04761413203480351,102.10896569998393
0.04769574716139524,102.23554272333612
0.04777206038490352,102.36225477030153
0.047843067736690593,102.4891019590188
0.04790898216290043,102.6160844077153
0.04797003188851932,102.74320223467902
0.048026445292335074,102.87045555828638
0.04807845091329781,102.9978444969905
0.04812627744836568,103.12536916932604
0.04817015375448312,103.2530296939041
0.048210308848357634,103.38082618941014
0.04824697190456914,103.5087587746097
0.0482803722553342,103.63682756835226
0.04831073939415685,103.76503268956091
0.04833830297171568,103.89337425724281
0.04836329280174245,104.02185239047132
0.04838593885134415,104.15046720841431
0.048406471252166024,104.27921883030552
0.04842512029042651,104.4081073754704
0.04844211641754038,104.53713296329657
0.04845769022865279,104.66629571326604
0.04847205541102208,104.79559574493155
0.04848535647490763,104.92503317792631
0.048497675790598826,105.05460813196464
0.048509085814019595,105.18432072683473
0.048519659048774824,105.31417108241081
0.04852946805175006,105.44415931863762
0.04853858542698062,105.57428555554684
0.04854708382929671,105.70454991325086
0.04855503596769667,105.83495251192767
0.048562514595571434,105.9654934718499
0.04856959252134957,106.09617291335775
0.048576342600116396,106.22699095688014
0.04858283773950589,106.35794772292081
0.04858915089775814,106.48904333206016
0.04859535508093035,106.62027790496593
0.04860152334907545,106.75165156237512
0.0486077288086903,106.88316442511476
0.04861404462114107,107.01481661407848
0.04862054399173721,107.14660825025886
0.048627295970142995,107.27853945470218
0.04863433514919164,107.41061034855483
0.04864165262411701,107.54282105304293
0.04864922619291451,107.67517168945466
0.04865703357587996,107.80766237917481
0.048665052481275825,107.9402932436617
0.048673260601675726,108.07306440445316
0.048681635613677644,108.2059759831683
0.04869015517986946,108.33902810150119
0.04869879694375815,108.47222088123759
0.04870753853905508,108.60555444422718
0.0487163575778456,108.73902891241644
0.04872523166297753,108.87264440781496
0.04873413837594213,109.00640105252819
0.04874305528786055,109.1402989687285
0.048751959950458126,109.2743382786785
0.04876082990254671,109.40851910471505
0.04876964266748206,109.54284156925297
0.048778375750052644,109.67730579479772
0.04878700712165164,109.8119119039238
0.04879552487968435,109.94666001929102
0.04880393576385451,110.0815502636423
0.04881225584664364,110.21658275979388
0.04882050155012966,110.3517576306491
0.04882868930912405,110.48707499918896
0.04883683557032873,110.62253498847187
0.048844956790074646,110.75813772164135
0.0488530694368707,110.89388332192044
0.0488611899897089,111.02977191261624
0.04886933494317049,111.16580361710109
0.048877520794953645,111.30197855885294
0.048885764062889726,111.43829686140707
0.04889408126963304,111.57475864839574
0.04890248895315789,111.71136404352248
0.04891100366137266,111.8481131705736
0.048919641952689365,111.98500615341987
0.04892842039858215,112.12204311600819
0.04893735557961281,112.25922418237349
0.048946464015427425,112.39654947662132
0.04895575275191937,112.53401912294348
0.04896520102357342,112.6716332456191
0.048974767510155524,112.80939196899885
0.048984408726914376,112.94729541751693
0.048994081158047556,113.08534371569345
0.04900374126068382,113.22353698812088
0.04901334545917542,113.36187535948017
0.04902285014850781,113.50035895453428
0.04903221169600567,113.63898789811951
0.04904138643504708,113.77776231516549
0.049050330673330714,113.9166823306716
0.04905900068687587,114.05574806972014
0.04906735271858153,114.19495965748752
0.04907534298764763,114.33431721921286
0.0490829276772806,114.47382088023275
0.0490900629444004,114.61347076595675
0.049096704915919206,114.75326700187273
0.049102809684153315,114.89320971356652
0.04910833331883361,115.03329902668364
0.04911324703432796,115.1735350669679
0.04911760436336263,115.31391796023894
0.049121544598168754,115.45444783239884
0.04912522569294564,115.59512480942414
0.04912880570587933,115.73594901739054
0.049132442809147976,115.87692058244198
0.049136295282646604,116.0180396308024
0.04914052151114732,116.15930628879036
0.049145279993794665,116.30072068278918
0.04915072933151142,116.44228293928475
0.049157028239653934,116.58399318483114
0.04916433554115588,116.72585154606365
0.04917281016483188,116.86785814970966
0.04918261115258895,117.01001312256585
0.04919389764939802,117.1523165915295
0.04920682891769698,117.29476868355266
0.04922156431815458,117.4373695257009
0.049238263329832395,117.58011924509674
0.049257085534679855,117.72301796895964
0.04927817049067037,117.86606582459112
0.049301419121145176,118.0092629393655
0.049326379624345114,118.15260944074885
0.04935246390870847,118.29610545628128
0.04937908153580079,118.43975111360159
0.04940564167083042,118.58354654040247
0.04943155306259521,118.72749186449252
0.049456224063032767,118.87158721374331
0.04947906261699394,119.01583271610903
0.049499476261257704,119.16022849963556
0.04951687213021888,119.30477469244269
0.04953065694910997,119.44947142274405
0.04954023704230797,119.59431881882043
0.049545018322485694,119.73931700905256
0.04954440630095548,119.88446612189217
0.04953780608204419,120.0297662858728
0.049524622359787614,120.17521762962618
0.04950425942770243,120.32082028185107
0.049476121169670546,120.46657437133567
0.049439620925022625,120.61248002695046
0.04939455389883265,120.75853737764908
0.04934156518536834,120.9047465524736
0.04928180926745775,121.05110768053724
0.049216472718018336,121.19762089105166
0.04914674293011364,121.34428631329237
0.04907380810358152,121.49110407664162
0.048998857257970034,121.63807431055378
0.04892308022955686,121.78519714455422
0.04884766766207537,121.93247270827595
0.04877381102246893,122.07990113141213
0.04870270258530013,122.22748254376334
0.048635535448749094,122.37521707518945
0.0485735035190664,122.52310485565701
0.04851780152538843,122.67114601519627
0.0484696250090809,122.8193406839298
0.048430170327106836,122.96768899207059
0.04840063465765493,123.11619106989963
0.04838221598980591,123.26484704780057
0.04837611276849742,123.4136570562269
0.04838325350540055,123.5626212257139
0.0484035480045491,123.71173968690348
0.048436028392507956,123.86101257048571
0.048479597506454676,124.01044000726922
0.04853315743860141,124.16002212812529
0.04859560952401304,124.3097590640176
0.04866585434468713,124.45965094599399
0.04874279173137111,124.60969790517544
0.04882532075388434,124.75990007279194
0.04891233973758912,124.91025758012668
0.04900274624449605,125.06077055857247
0.049095437087462196,125.21143913959273
0.049189308322501034,125.36226345473915
0.04928325525031004,125.51324363565018
0.04937617241840303,125.66437981404104
0.04946695361450719,125.81567212172715
0.04955449187715188,125.96712069058786
0.04963767948292737,126.11872565260455
0.049715407957685843,126.27048713982708
0.049786630512548766,126.4224052844061
0.04985076442770217,126.57448021857024
0.04990778849073721,126.72671207462838
0.04995784141348424,126.87910098498261
0.050001062408174105,127.03164708210689
0.05003759077760215,127.18435049858115
0.0500675659290458,127.33721136704673
0.05009112736128269,127.4902298202426
0.05010841467023026,127.6434059909958
0.0501195675516436,127.7967400122084
0.05012472579491739,127.95023201687715
0.050124029289930504,128.10388213807192
0.05011761801846918,128.25769050896463
0.050105632065825266,128.41165726279138
0.05008821160657817,128.56578253289808
0.05006549692064435,128.72006645269036
0.050037628378170274,128.87450915567777
0.05000474644934924,129.02911077544985
0.049966991702665144,129.18387144567492
0.04992451065102636,129.33879130011732
0.049877557731378655,129.49387047262138
0.04982657614700823,129.649109097108
0.04977209876618172,129.80450730761316
0.04971466158578461,129.9600652382152
0.04965480095583934,130.11578302311707
0.04959305360262159,130.27166079658016
0.04952995661224015,130.42769869297146
0.04946604744251325,130.58389684672932
0.04940186391511486,130.74025539238522
0.04933794421949301,130.8967744645551
0.04927482691266495,131.05345419793792
0.04921305091667652,131.21029472732639
0.049153155523962544,131.36729618758847
0.04909568039158754,131.52445871368502
0.04904116554630686,131.68178244065462
0.04899015137795082,131.839267503638
0.048943178648555886,131.99691403784914
0.04890078848691261,132.15472217858655
0.04886352095309579,132.31269206124477
0.04883178583189547,132.47082382130174
