RI,MW
3.4175998761933783,80.42796852642765
3.420171656479255,80.53100276244658
3.4221806996496014,80.6341510075855
3.423756113765762,80.73741336577216
3.4250270068892377,80.8407899410067
3.426122487081514,80.9442808373589
3.4271716624039783,81.04788615897324
3.4283036409181022,81.15160601006218
3.429647530685344,81.25544049491586
3.431332439767118,81.35938971789126
3.4334874762248973,81.46345378342089
3.436241748120139,81.56763279600696
3.4397243635143013,81.6719268602244
3.4440644304687424,81.7763360807197
3.4493818306940796,81.88086056221441
3.4557032059361603,81.98550040949993
3.4630010922789154,82.09025572743879
3.471247360629917,82.19512662096808
3.480413881896652,82.30011319509602
3.4904725269867782,82.40521555490258
3.501395166807754,82.51043380554306
3.5131536722672365,82.61576805223982
3.525719914272699,82.72121840029591
3.5390657637317844,82.8267849550757
3.553163091551937,82.93246782202657
3.5679837686408433,83.03826710666321
3.5834996659059613,83.14418291457343
3.5996826542548774,83.25021535141705
3.6165046045951783,83.3563645229265
3.6339373878343793,83.46263053491163
3.6519528748800383,83.56901349324787
3.670522936639742,83.67551350388811
3.6896194440210337,83.78213067285328
3.7092142679315145,83.88886510624421
3.729279279278657,83.9957169102304
3.7497863489700762,84.10268619105241
3.770707347913344,84.20977305502791
3.7920141470159763,84.31697760854148
3.813678617185545,84.42429995806083
3.8356726293295935,84.53174021011353
3.8579680543556805,84.6392984713103
3.8805367631714205,84.74697484833439
3.9033506266843006,84.85476944793368
3.926381515801893,84.96268237693941
3.9496013014317555,85.07071374224756
3.9729818544815174,85.17886365083696
3.996495045858623,85.28713220974633
4.020112746470716,85.39551952610101
4.043806827225296,85.50402570709113
4.06754915902998,85.61265085998436
4.0913116127922535,85.72139509211934
4.115066059419732,85.83025851090932
4.138784369819959,85.93924122384031
4.1624384149004925,86.04834333847062
4.18600006556882,86.15756496243628
4.2094423961147385,86.2669062034426
4.232749788389455,86.37636716927025
4.2559128197819405,86.48594796777414
4.278922131140902,86.59564870687846
4.301768363314864,86.70546949458972
4.324442157152504,86.81541043897761
4.346934153502374,86.92547164819234
4.369234993213254,87.0356532304591
4.391335317133652,87.14595529407134
4.413225766112262,87.25637794739941
4.434896980997664,87.36692129888627
4.456339602638465,87.47758545705248
4.477544271883332,87.58837053048761
4.4985016295809,87.699276627857
4.519202316579737,87.81030385790189
4.539636973728534,87.92145232943312
4.559796241875901,88.03272215134254
4.5796707618704176,88.14411343258914
4.59925117456082,88.2556262822086
4.61852812079556,88.36726080931321
4.637492241423416,88.47901712308447
4.656134177292955,88.5908953327844
4.674444569252813,88.70289554774106
4.6924140581515985,88.81501787736629
4.710033284837962,88.9272624311374
4.7272928901604985,89.03962931861301
4.744183514967915,89.15211864942174
4.760695800108692,89.26473053326914
4.776820386431595,89.3774650799346
4.792547914785175,89.49032239926946
4.807869026018139,89.60330260120533
4.822774360978997,89.71640579573945
4.837254560516456,89.82963209295448
4.851300265479097,89.9429816030001
4.864902116715598,90.0564544361019
4.878050755074497,90.17005070256336
4.890736821404516,90.2837705127563
4.902950956554264,90.39761397713694
4.914683801372291,90.51158120622729
4.925925996707292,90.62567231062805
