rv,ri
3.9999999999999996, 96.86617493117694
4.001, 96.86791516780531
4.002000000000001, 96.8696037967889
4.003000000000001, 96.87124136956089
4.004000000000001, 96.87282843755457
4.005000000000002, 96.87436555220329
4.006000000000002, 96.8758532649401
4.007000000000002, 96.8772921271984
4.008000000000003, 96.87868269041138
4.009000000000003, 96.88002550601232
4.010000000000003, 96.88132112543448
4.011000000000004, 96.88257010011107
4.012000000000004, 96.88377298147549
4.013000000000004, 96.88493032096075
4.014000000000005, 96.88604267000036
4.015000000000005, 96.8871105800274
4.016000000000005, 96.8881346024752
4.017000000000006, 96.88911528877695
4.018000000000006, 96.89005319036595
4.019000000000006, 96.89094885867546
4.020000000000007, 96.89180284513871
4.021000000000007, 96.892615701189
4.022000000000007, 96.89338797825951
4.023000000000008, 96.89412022778353
4.024000000000008, 96.89481300119442
4.025000000000008, 96.89546684992523
4.026000000000009, 96.89608232540934
4.027000000000009, 96.89665997908
4.028000000000009, 96.89720036237041
4.02900000000001, 96.89770402671392
4.03000000000001, 96.89817152354365
4.03100000000001, 96.89860340429301
4.032000000000011, 96.89900022039508
4.033000000000011, 96.8993625232833
4.034000000000011, 96.89969086439076
4.035000000000012, 96.8999857951508
4.036000000000012, 96.90024786699666
4.037000000000012, 96.90047763136162
4.038000000000013, 96.9006756396789
4.039000000000013, 96.9008424433817
4.040000000000013, 96.90097859390339
4.041000000000014, 96.90108464267718
4.042000000000014, 96.90116114113628
4.043000000000014, 96.90120864071396
4.044000000000015, 96.90122769284356
4.045000000000015, 96.90121884895818
4.046000000000015, 96.90118266049122
4.047000000000016, 96.90111967887582
4.048000000000016, 96.90103045554538
4.049000000000016, 96.90091554193295
4.050000000000017, 96.90077548947195
4.051000000000017, 96.90061084959558
4.052000000000017, 96.90042217373708
4.053000000000018, 96.90021001332973
4.054000000000018, 96.89997491980675
4.055000000000018, 96.89971744460142
4.056000000000019, 96.89943813914702
4.057000000000019, 96.89913755487673
4.058000000000019, 96.89881624322386
4.05900000000002, 96.89847475562165
4.06000000000002, 96.8981136435034
4.06100000000002, 96.89773345830228
4.062000000000021, 96.8973347514516
4.063000000000021, 96.89691807438456
4.064000000000021, 96.89648397853446
4.065000000000022, 96.89603301533458
4.066000000000022, 96.89556573621815
4.067000000000022, 96.89508269261836
4.068000000000023, 96.89458443596855
4.069000000000023, 96.89407151770192
4.070000000000023, 96.89354448925177
4.071000000000024, 96.89300390205132
4.072000000000024, 96.8924503075338
4.073000000000024, 96.89188425713253
4.074000000000025, 96.89130630228073
4.075000000000025, 96.89071699441169
4.076000000000025, 96.89011688495857
4.077000000000026, 96.88950652535473
4.078000000000026, 96.88888646703337
4.079000000000026, 96.88825726142773
4.080000000000027, 96.8876194599711
4.081000000000027, 96.88697361409672
4.082000000000027, 96.88632027523785
4.083000000000028, 96.88565999482775
4.084000000000028, 96.88499332429964
4.085000000000028, 96.88432081508678
4.086000000000029, 96.88364301862248
4.087000000000029, 96.88296048633994
4.088000000000029, 96.88227376967242
4.08900000000003, 96.88158342005319
4.09000000000003, 96.88088998891548
4.09100000000003, 96.88019402769258
4.092000000000031, 96.87949608781773
4.093000000000031, 96.87879672072417
4.094000000000031, 96.87809647784516
4.095000000000032, 96.87739591061396
4.096000000000032, 96.87669557046384
4.097000000000032, 96.875996008828
4.098000000000033, 96.87529777713975
4.099000000000033, 96.87460142683231
4.100000000000033, 96.87390750933899
4.101000000000034, 96.87321657609294
4.102000000000034, 96.8725291785275
4.103000000000034, 96.87184586807591
4.104000000000035, 96.87116719617141
4.105000000000035, 96.87049371424727
4.106000000000035, 96.8698259737367
4.107000000000036, 96.869164526073
4.108000000000036, 96.8685099226894
4.109000000000036, 96.86786271501919
4.110000000000037, 96.8672234544956
4.111000000000037, 96.86659269255185
4.112000000000037, 96.86597098062124
4.113000000000038, 96.86535887013702
4.114000000000038, 96.86475691253241
4.115000000000038, 96.86416565924073
4.116000000000039, 96.86358566169515
4.117000000000039, 96.86301747132899
4.118000000000039, 96.86246163957547
4.11900000000004, 96.86191871786784
4.12000000000004, 96.8613892576394
4.12100000000004, 96.86087381032335
4.122000000000041, 96.86037292735297
4.123000000000041, 96.85988716016152
4.124000000000041, 96.85941706018225
4.125000000000042, 96.8589631788484
4.126000000000042, 96.85852606759323
4.127000000000042, 96.85810627785
4.128000000000043, 96.85770436105196
4.129000000000043, 96.85732086863237
4.130000000000043, 96.85695635202445
4.131000000000044, 96.85661136266151
4.132000000000044, 96.85628645197679
4.133000000000044, 96.8559821714035
4.134000000000045, 96.85569907237495
4.135000000000045, 96.85543770632435
4.136000000000045, 96.85519862468497
4.137000000000046, 96.85498236973623
4.138000000000046, 96.8547890627565
4.139000000000046, 96.85461823713906
4.140000000000047, 96.85446938257572
4.141000000000047, 96.85434198875829
4.142000000000047, 96.85423554537856
4.143000000000048, 96.85414954212833
4.144000000000048, 96.85408346869939
4.145000000000048, 96.85403681478356
4.146000000000049, 96.85400907007259
4.147000000000049, 96.85399972425836
4.148000000000049, 96.85400826703255
4.14900000000005, 96.85403418808708
4.15000000000005, 96.85407697711368
4.15100000000005, 96.85413612380417
4.152000000000051, 96.85421111785033
4.153000000000051, 96.85430144894394
4.154000000000051, 96.85440660677689
