Time (min),Force (N),Position (mm)
1.667E-05,0.65000,-0.0002000
0.0009617,0.60714,-0.0002000
0.001907,0.60714,-0.0002000
0.002852,0.56349,-0.0002000
0.003797,0.66560,-0.0002000
0.004742,0.50000,-0.0002000
0.005687,0.64680,-0.0001000
0.006632,0.58571,0.0001000
0.007577,0.65829,0.0007000
0.008522,1.5596,0.001834
0.009467,2.4651,0.003200
0.01041,3.6017,0.004400
0.01136,5.1042,0.005600
0.01230,6.8554,0.006800
0.01325,9.0286,0.007886
0.01419,11.481,0.008900
0.01514,14.076,0.009926
0.01608,17.227,0.01100
0.01703,20.731,0.01200
0.01797,24.473,0.01300
0.01892,28.338,0.01400
0.01986,32.643,0.01490
0.02081,37.324,0.01590
0.02175,42.125,0.01680
0.02270,47.241,0.01770
0.02364,52.861,0.01870
0.02459,58.501,0.01960
0.02553,64.972,0.02060
0.02648,71.259,0.02150
0.02742,77.859,0.02250
0.02837,85.225,0.02340
0.02931,92.657,0.02440
0.03026,100.49,0.02540
0.03120,108.26,0.02630
0.03215,116.18,0.02720
0.03309,124.48,0.02820
0.03404,132.81,0.02910
0.03498,141.16,0.03000
0.03593,150.31,0.03100
0.03687,159.33,0.03190
0.03782,168.84,0.03280
0.03876,177.93,0.03380
0.03971,187.79,0.03470
0.04065,197.91,0.03570
0.04160,208.21,0.03670
0.04254,218.51,0.03760
0.04349,228.83,0.03854
0.04443,239.77,0.03950
0.04538,250.52,0.04050
0.04632,261.15,0.04140
0.04727,271.95,0.04230
0.04822,283.10,0.04330
0.04916,294.99,0.04430
0.05011,306.28,0.04520
0.05105,317.84,0.04610
0.05200,329.54,0.04710
0.05294,341.48,0.04800
0.05389,352.95,0.04891
0.05483,365.46,0.04990
0.05578,377.26,0.05080
0.05672,390.01,0.05180
0.05767,402.49,0.05279
0.05861,415.51,0.05370
0.05956,428.38,0.05460
0.06050,441.27,0.05560
0.06145,454.87,0.05650
0.06239,467.74,0.05750
0.06334,481.06,0.05840
0.06428,494.50,0.05940
0.06523,507.98,0.06030
0.06617,521.14,0.06120
0.06712,534.58,0.06220
0.06806,547.95,0.06310
0.06901,561.79,0.06400
0.06995,576.21,0.06500
0.07090,590.41,0.06590
0.07184,604.77,0.06690
0.07279,618.99,0.06790
0.07373,634.23,0.06880
0.07468,648.57,0.06970
0.07562,663.15,0.07070
0.07657,677.47,0.07160
0.07751,692.91,0.07260
0.07846,707.78,0.07350
0.07940,722.68,0.07450
0.08035,737.35,0.07540
0.08129,752.57,0.07640
0.08224,768.71,0.07740
0.08318,784.46,0.07830
0.08413,799.56,0.07927
0.08507,814.36,0.08020
0.08602,829.88,0.08110
0.08696,844.88,0.08200
0.08791,860.83,0.08300
0.08885,875.77,0.08390
0.08980,891.78,0.08480
0.09074,907.90,0.08580
0.09169,923.72,0.08680
0.09263,939.79,0.08770
0.09358,955.80,0.08867
0.09452,972.42,0.08960
0.09547,989.28,0.09060
0.09641,1005.5,0.09150
0.09736,1021.2,0.09240
0.09830,1037.3,0.09340
0.09925,1053.8,0.09430
0.1002,1070.2,0.09530
0.1011,1086.5,0.09620
0.1021,1103.5,0.09720
0.1030,1120.8,0.09810
0.1040,1136.9,0.09910
0.1049,1154.4,0.1000
0.1059,1171.0,0.1010
0.1068,1188.0,0.1019
0.1078,1205.1,0.1029
0.1087,1222.2,0.1038
0.1096,1239.1,0.1047
0.1106,1256.5,0.1057
0.1115,1274.5,0.1067
0.1125,1291.3,0.1076
0.1134,1308.9,0.1085
0.1144,1326.6,0.1095
0.1153,1345.3,0.1105
0.1163,1362.7,0.1114
0.1172,1380.4,0.1123
