Time (min),Force (N),Position (mm)
1.667E-05,0.34286,-0.0003000
0.001061,0.28571,-0.0003000
0.002105,0.24286,-0.0003000
0.003149,0.27857,-0.0003000
0.004194,0.20000,-0.0003000
0.005238,0.24286,-0.0003000
0.006282,0.25217,-0.0001000
0.007326,0.21841,0.0003000
0.008371,0.37857,0.001500
0.009415,0.42143,0.003000
0.01046,0.46043,0.004300
0.01150,0.43571,0.005600
0.01255,0.45714,0.006900
0.01359,0.51429,0.008100
0.01464,0.63571,0.009216
0.01568,0.69864,0.01048
0.01672,0.85383,0.01160
0.01777,1.0437,0.01270
0.01881,1.1627,0.01370
0.01986,1.2714,0.01480
0.02090,1.4571,0.01590
0.02195,1.6838,0.01690
0.02299,2.0813,0.01800
0.02403,2.3935,0.01900
0.02508,2.7478,0.02010
0.02612,3.3929,0.02120
0.02717,3.8643,0.02220
0.02821,4.5380,0.02320
0.02926,5.2737,0.02430
0.03030,5.9852,0.02540
0.03134,6.9429,0.02630
0.03239,7.9273,0.02740
0.03343,8.8571,0.02849
0.03448,10.187,0.02950
0.03552,11.646,0.03050
0.03656,13.140,0.03160
0.03761,14.969,0.03260
0.03865,17.143,0.03370
0.03970,19.224,0.03470
0.04074,21.840,0.03580
0.04179,24.756,0.03690
0.04283,27.660,0.03790
0.04387,30.813,0.03890
0.04492,34.499,0.04000
0.04596,38.317,0.04100
0.04701,42.286,0.04204
0.04805,46.626,0.04310
0.04910,51.292,0.04420
0.05014,56.188,0.04520
0.05118,61.232,0.04620
0.05223,66.352,0.04727
0.05327,72.071,0.04830
0.05432,77.702,0.04940
0.05536,83.547,0.05040
0.05641,89.623,0.05140
0.05745,96.247,0.05250
0.05849,102.87,0.05350
0.05954,110.06,0.05453
0.06058,116.89,0.05560
0.06163,124.76,0.05670
0.06267,132.27,0.05770
0.06371,140.02,0.05880
0.06476,147.98,0.05980
0.06580,156.10,0.06090
0.06685,164.49,0.06190
0.06789,172.90,0.06300
0.06894,181.45,0.06392
0.06998,190.49,0.06500
0.07102,199.33,0.06600
0.07207,209.27,0.06710
0.07311,218.75,0.06818
0.07416,228.90,0.06920
0.07520,238.84,0.07020
0.07625,248.83,0.07130
0.07729,258.89,0.07240
0.07833,269.46,0.07340
0.07938,279.92,0.07440
0.08042,290.74,0.07540
0.08147,302.14,0.07650
0.08251,313.41,0.07760
0.08356,325.26,0.07860
0.08460,336.86,0.07960
0.08564,348.23,0.08070
0.08669,360.22,0.08170
0.08773,372.53,0.08270
0.08878,385.01,0.08386
0.08982,397.65,0.08490
0.09086,410.72,0.08590
0.09191,423.32,0.08700
0.09295,436.14,0.08800
0.09400,449.73,0.08909
0.09504,463.21,0.09020
0.09609,477.19,0.09120
0.09713,490.45,0.09220
0.09817,504.09,0.09330
0.09922,518.06,0.09430
0.1003,531.73,0.09530
0.1013,545.36,0.09634
0.1024,559.89,0.09740
0.1034,574.19,0.09840
0.1044,588.03,0.09950
0.1055,603.06,0.1005
0.1065,618.21,0.1016
0.1076,633.13,0.1026
0.1086,648.32,0.1037
0.1097,663.53,0.1048
0.1107,679.28,0.1058
0.1117,694.72,0.1068
0.1128,710.10,0.1078
0.1138,725.79,0.1089
0.1149,742.49,0.1100
0.1159,758.42,0.1110
0.1170,773.85,0.1120
0.1180,790.03,0.1131
0.1191,806.68,0.1141
0.1201,822.73,0.1152
0.1211,839.33,0.1162
0.1222,856.03,0.1173
0.1232,872.93,0.1183
0.1243,890.50,0.1193
0.1253,907.59,0.1203
0.1264,924.78,0.1214
0.1274,942.98,0.1225
0.1285,960.07,0.1235
0.1295,978.17,0.1246
0.1305,995.81,0.1256
0.1316,1014.0,0.1267
0.1326,1031.6,0.1277
0.1337,1049.9,0.1288
0.1347,1068.1,0.1298
0.1358,1086.8,0.1308
0.1368,1105.2,0.1319
0.1379,1123.4,0.1329
0.1389,1142.5,0.1340
0.1399,1162.4,0.1351
0.1410,1180.9,0.1361
0.1420,1199.4,0.1371
0.1431,1219.3,0.1382
0.1441,1238.6,0.1392
0.1452,1257.3,0.1402
0.1462,1276.7,0.1412
0.1473,1295.9,0.1423
0.1483,1316.1,0.1434
0.1493,1336.2,0.1444
0.1504,1355.3,0.1454
0.1514,1373.9,0.1464
0.1525,1394.4,0.1474
0.1535,1414.4,0.1485
0.1546,1434.6,0.1495
0.1556,1455.7,0.1506
0.1567,1476.2,0.1516
0.1577,1496.6,0.1527
0.1587,1517.9,0.1537
0.1598,1538.9,0.1548
0.1608,1560.9,0.1559
0.1619,1582.3,0.1570
0.1629,1603.9,0.1580
0.1640,1623.3,0.1591
0.1650,1645.0,0.1601
0.1660,1666.2,0.1611
0.1671,1687.0,0.1622
0.1681,1708.4,0.1632
0.1692,1729.5,0.1642
0.1702,1750.4,0.1653
0.1713,1772.4,0.1663
0.1723,1793.9,0.1674
0.1734,1816.9,0.1685
0.1744,1838.9,0.1695
0.1754,1859.8,0.1705
0.1765,1881.2,0.1716
0.1775,1904.2,0.1726
0.1786,1926.0,0.1737
0.1796,1947.4,0.1747
0.1807,1970.5,0.1758
0.1817,1994.2,0.1768
0.1828,2015.0,0.1779
0.1838,2036.9,0.1789
0.1848,2059.2,0.1800
0.1859,2082.1,0.1810
0.1869,2105.4,0.1821
0.1880,2128.2,0.1831
0.1890,2150.4,0.1842
0.1901,2173.6,0.1852
0.1911,2196.5,0.1863
0.1922,2218.3,0.1873
0.1932,2242.7,0.1884
0.1942,2265.9,0.1894
0.1953,2287.6,0.1904
0.1963,2311.1,0.1915
0.1974,2333.7,0.1925
0.1984,2357.1,0.1936
0.1995,2380.1,0.1946
0.2005,2402.8,0.1956
0.2016,2424.9,0.1967
0.2026,2448.6,0.1977
0.2036,2472.0,0.1988
0.2047,2495.5,0.1998
0.2057,2520.2,0.2009
0.2068,2544.8,0.2019
0.2078,2567.1,0.2030
0.2089,2592.4,0.2040
0.2099,2615.9,0.2051
0.2110,2638.7,0.2061
0.2120,2662.4,0.2071
0.2130,2686.4,0.2082
0.2141,2710.3,0.2092
0.2151,2735.7,0.2103
0.2162,2759.3,0.2113
0.2172,2783.1,0.2124
0.2183,2807.4,0.2134
0.2193,2831.5,0.2144
0.2203,2854.6,0.2155
0.2214,2879.1,0.2165
0.2224,2903.5,0.2176
0.2235,2928.0,0.2186
0.2245,2952.5,0.2196
0.2256,2976.8,0.2207
0.2266,3001.3,0.2218
0.2277,3027.9,0.2229
0.2287,3051.9,0.2239
0.2297,3076.1,0.2249
0.2308,3100.7,0.2260
0.2318,3125.1,0.2270
0.2329,3148.3,0.2280
0.2339,3174.2,0.2291
0.2350,3199.2,0.2301
0.2360,3222.4,0.2311
0.2371,3248.0,0.2322
0.2381,3273.3,0.2332
0.2391,3297.8,0.2343
0.2402,3323.5,0.2353
0.2412,3348.1,0.2364
0.2423,3373.8,0.2375
0.2433,3399.3,0.2385
0.2444,3422.9,0.2395
0.2454,3446.2,0.2406
0.2465,3473.7,0.2416
0.2475,3499.2,0.2427
0.2485,3523.8,0.2437
0.2496,3549.3,0.2447
0.2506,3574.3,0.2458
0.2517,3598.2,0.2468
0.2527,3624.3,0.2478
0.2538,3648.9,0.2489
0.2548,3674.2,0.2499
0.2559,3700.6,0.2510
0.2569,3726.5,0.2520
0.2579,3751.2,0.2531
0.2590,3778.9,0.2542
0.2600,3804.4,0.2552
0.2611,3831.1,0.2563
0.2621,3857.0,0.2573
0.2632,3882.2,0.2584
0.2642,3906.7,0.2593
0.2653,3933.0,0.2604
0.2663,3958.4,0.2614
0.2673,3984.6,0.2625
0.2684,4011.0,0.2635
0.2694,4036.4,0.2645
0.2705,4061.6,0.2656
0.2715,4090.2,0.2667
0.2726,4116.0,0.2678
0.2736,4140.7,0.2688
0.2747,4168.1,0.2699
0.2757,4194.6,0.2709
0.2767,4219.2,0.2719
0.2778,4245.5,0.2729
0.2788,4271.7,0.2740
0.2799,4299.3,0.2751
0.2809,4326.4,0.2761
0.2820,4351.7,0.2771
0.2830,4376.6,0.2781
0.2840,4403.1,0.2792
0.2851,4430.0,0.2803
0.2861,4455.7,0.2813
0.2872,4483.0,0.2823
0.2882,4509.4,0.2834
0.2893,4535.6,0.2844
0.2903,4561.8,0.2854
0.2914,4588.7,0.2865
0.2924,4616.2,0.2876
0.2934,4643.8,0.2887
0.2945,4669.9,0.2897
0.2955,4694.1,0.2907
0.2966,4721.4,0.2917
0.2976,4747.5,0.2928
0.2987,4773.6,0.2938
0.2997,4801.2,0.2949
0.3008,4828.3,0.2959
0.3018,4854.0,0.2970
0.3028,4881.1,0.2980
0.3039,4908.5,0.2991
0.3049,4936.3,0.3001
0.3060,4964.1,0.3012
0.3070,4990.2,0.3022
0.3081,5015.9,0.3033
0.3091,5043.9,0.3043
0.3102,5070.3,0.3053
0.3112,5096.9,0.3064
0.3122,5125.7,0.3075
0.3133,5154.1,0.3085
0.3143,5178.3,0.3095
0.3154,5205.0,0.3105
0.3164,5231.9,0.3116
0.3175,5259.4,0.3126
0.3185,5286.3,0.3137
0.3196,5312.4,0.3147
0.3206,5338.1,0.3158
0.3216,5365.9,0.3167
0.3227,5393.3,0.3178
0.3237,5419.2,0.3189
0.3248,5448.2,0.3199
0.3258,5475.7,0.3210
0.3269,5501.4,0.3220
0.3279,5529.4,0.3231
0.3290,5556.7,0.3241
0.3300,5583.6,0.3252
0.3310,5611.3,0.3262
0.3321,5637.8,0.3272
0.3331,5663.6,0.3283
0.3342,5691.0,0.3292
0.3352,5719.6,0.3304
