Time (min),Force (N),Position (mm)
1.67E-05,0.307,-0.000300
0.00135,0.300,-0.000300
0.00269,0.214,-0.000300
0.00402,0.359,-0.000300
0.00536,0.258,0.00
0.00669,0.225,0.000800
0.00803,0.331,0.00276
0.00936,0.432,0.00450
0.0107,0.555,0.00610
0.0120,0.307,0.00760
0.0134,0.343,0.00920
0.0147,0.566,0.0106
0.0160,0.491,0.0120
0.0174,0.630,0.0134
0.0187,0.575,0.0148
0.0200,0.700,0.0162
0.0214,0.714,0.0176
0.0227,0.787,0.0189
0.0240,0.821,0.0202
0.0254,0.779,0.0216
0.0267,0.895,0.0229
0.0281,0.909,0.0242
0.0294,0.921,0.0255
0.0307,0.886,0.0269
0.0321,0.987,0.0282
0.0334,1.08,0.0295
0.0347,1.12,0.0309
0.0361,1.17,0.0322
0.0374,1.19,0.0336
0.0387,1.20,0.0349
0.0401,1.28,0.0362
0.0414,1.37,0.0375
0.0427,1.33,0.0388
0.0441,1.51,0.0402
0.0454,1.61,0.0416
0.0467,1.61,0.0429
0.0481,1.65,0.0442
0.0494,1.65,0.0456
0.0508,1.82,0.0469
0.0521,1.85,0.0482
0.0534,1.90,0.0496
0.0548,2.09,0.0509
0.0561,1.98,0.0523
0.0574,2.07,0.0536
0.0588,2.18,0.0550
0.0601,2.29,0.0563
0.0614,2.46,0.0576
0.0628,2.42,0.0589
0.0641,2.59,0.0603
0.0654,2.61,0.0616
0.0668,2.80,0.0629
0.0681,2.80,0.0643
0.0694,2.84,0.0656
0.0708,2.92,0.0670
0.0721,3.05,0.0683
0.0734,3.15,0.0696
0.0748,3.34,0.0709
0.0761,3.41,0.0722
0.0775,3.54,0.0736
0.0788,3.69,0.0750
0.0801,3.63,0.0763
0.0815,3.86,0.0776
0.0828,4.02,0.0790
0.0841,4.24,0.0804
0.0855,4.30,0.0817
0.0868,4.39,0.0830
0.0881,4.50,0.0844
0.0895,4.70,0.0857
0.0908,4.99,0.0870
0.0921,5.20,0.0884
0.0935,5.17,0.0897
0.0948,5.39,0.0910
0.0961,5.74,0.0924
0.0975,6.00,0.0937
0.0988,6.27,0.0950
0.100,6.36,0.0964
0.101,6.66,0.0977
0.103,6.91,0.0990
0.104,7.11,0.100
0.105,7.37,0.102
0.107,7.69,0.103
0.108,7.84,0.104
0.109,8.27,0.106
0.111,8.55,0.107
0.112,8.86,0.108
0.114,9.09,0.110
0.115,9.34,0.111
0.116,9.71,0.112
0.118,10.2,0.114
0.119,10.6,0.115
0.120,10.9,0.116
0.122,11.3,0.118
0.123,11.7,0.119
0.124,12.1,0.120
0.126,12.6,0.122
0.127,13.1,0.123
0.128,13.6,0.124
0.130,14.1,0.126
0.131,14.7,0.127
0.132,15.3,0.128
0.134,15.9,0.130
0.135,16.5,0.131
0.136,17.1,0.132
0.138,17.8,0.134
0.139,18.5,0.135
0.140,19.2,0.137
0.142,19.9,0.138
0.143,20.6,0.139
0.144,21.3,0.140
0.146,22.0,0.142
0.147,22.9,0.143
0.148,23.7,0.145
0.150,24.5,0.146
0.151,25.3,0.147
0.152,26.0,0.149
0.154,27.0,0.150
0.155,27.8,0.151
0.156,28.6,0.153
0.158,29.6,0.154
0.159,30.5,0.155
0.160,31.4,0.157
0.162,32.4,0.158
0.163,33.3,0.159
0.164,34.3,0.161
0.166,35.2,0.162
0.167,36.4,0.163
0.168,37.4,0.164
0.170,38.4,0.166
0.171,39.5,0.167
0.172,40.7,0.169
0.174,41.8,0.170
0.175,43.0,0.171
0.176,44.2,0.173
0.178,45.7,0.174
0.179,47.2,0.175
0.180,48.5,0.177
0.182,50.0,0.178
0.183,51.7,0.179
0.184,53.1,0.181
0.186,54.9,0.182
0.187,56.5,0.183
0.188,58.4,0.185
0.190,60.0,0.186
0.191,62.0,0.187
0.192,63.9,0.189
0.194,65.7,0.190
0.195,67.9,0.191
0.196,69.9,0.193
0.198,72.1,0.194
0.199,74.4,0.195
0.200,76.6,0.197
0.202,79.0,0.198
0.203,81.5,0.199
0.204,84.2,0.201
0.206,86.6,0.202
0.207,89.0,0.203
0.208,91.9,0.205
0.210,94.7,0.206
0.211,97.5,0.207
0.212,101,0.209
0.214,104,0.210
0.215,107,0.211
0.216,110,0.213
0.218,113,0.214
0.219,116,0.215
0.220,120,0.217
0.222,123,0.218
0.223,127,0.219
0.224,131,0.221
0.226,135,0.222
0.227,138,0.223
0.228,142,0.225
0.230,147,0.226
0.231,151,0.227
0.232,155,0.229
0.234,160,0.230
0.235,164,0.231
0.236,169,0.233
0.238,174,0.234
0.239,179,0.235
0.240,184,0.237
0.242,189,0.238
