Time (min),Force (N),Position (mm)
1.67E-05,0.214,0.00
0.00214,0.207,0.00
0.00426,0.229,0.00
0.00638,0.175,0.000100
0.00849,0.586,0.00210
0.0106,1.23,0.00450
0.0127,2.04,0.00690
0.0149,2.77,0.00930
0.0170,3.74,0.0116
0.0191,4.76,0.0137
0.0212,5.91,0.0159
0.0233,7.18,0.0179
0.0255,8.71,0.0200
0.0276,10.6,0.0222
0.0297,12.5,0.0244
0.0318,14.5,0.0265
0.0339,16.6,0.0287
0.0360,18.5,0.0308
0.0382,20.6,0.0330
0.0403,22.7,0.0350
0.0424,24.8,0.0372
0.0445,27.2,0.0393
0.0466,29.6,0.0414
0.0488,32.3,0.0436
0.0509,34.8,0.0457
0.0530,37.5,0.0477
0.0551,40.4,0.0498
0.0572,43.2,0.0520
0.0594,46.4,0.0541
0.0615,49.5,0.0563
0.0636,53.0,0.0584
0.0657,56.1,0.0605
0.0678,59.9,0.0626
0.0700,63.4,0.0647
0.0721,67.2,0.0668
0.0742,70.9,0.0689
0.0763,75.1,0.0710
0.0784,79.1,0.0731
0.0806,83.4,0.0752
0.0827,87.9,0.0774
0.0848,92.3,0.0795
0.0869,96.8,0.0816
0.0890,102,0.0838
0.0912,106,0.0859
0.0933,111,0.0881
0.0954,116,0.0902
0.0975,121,0.0923
0.0996,126,0.0944
0.102,132,0.0966
0.104,137,0.0986
0.106,142,0.101
0.108,148,0.103
0.110,153,0.105
0.112,159,0.107
0.114,166,0.109
0.117,172,0.111
0.119,178,0.114
0.121,184,0.116
0.123,191,0.118
0.125,198,0.120
0.127,205,0.122
0.129,212,0.124
0.131,219,0.126
0.134,227,0.128
0.136,234,0.131
0.138,241,0.133
0.140,249,0.135
0.142,257,0.137
0.144,264,0.139
0.146,273,0.141
0.148,280,0.143
0.150,288,0.145
0.153,297,0.147
0.155,305,0.150
0.157,313,0.152
0.159,322,0.154
0.161,330,0.156
0.163,339,0.158
0.165,348,0.160
0.167,357,0.162
0.170,365,0.164
0.172,374,0.167
0.174,383,0.169
0.176,392,0.171
0.178,402,0.173
0.180,412,0.175
0.182,421,0.177
0.184,430,0.179
0.187,440,0.181
0.189,450,0.184
0.191,461,0.186
0.193,471,0.188
0.195,482,0.190
0.197,492,0.192
0.199,503,0.194
0.201,514,0.196
0.203,525,0.198
0.206,536,0.200
0.208,547,0.203
0.210,559,0.205
0.212,570,0.207
0.214,582,0.209
0.216,593,0.211
0.218,605,0.213
0.220,617,0.215
0.223,629,0.217
0.225,642,0.220
0.227,654,0.222
0.229,667,0.224
0.231,680,0.226
0.233,693,0.228
0.235,706,0.230
0.237,718,0.232
0.240,732,0.234
0.242,745,0.237
0.244,758,0.239
0.246,773,0.241
0.248,785,0.243
0.250,799,0.245
0.252,813,0.247
0.254,827,0.249
0.256,841,0.251
0.259,856,0.254
0.261,870,0.256
0.263,885,0.258
0.265,899,0.260
0.267,914,0.262
0.269,929,0.264
0.271,945,0.266
0.273,960,0.268
0.276,975,0.271
0.278,992,0.273
0.280,1010,0.275
0.282,1020,0.277
0.284,1040,0.279
0.286,1060,0.281
0.288,1070,0.283
0.290,1090,0.285
0.293,1110,0.288
0.295,1130,0.290
0.297,1140,0.292
0.299,1160,0.294
0.301,1180,0.296
0.303,1200,0.298
0.305,1210,0.300
0.307,1230,0.302
0.309,1250,0.305
0.312,1270,0.307
0.314,1290,0.309
0.316,1310,0.311
0.318,1330,0.313
0.320,1340,0.315
0.322,1360,0.317
0.324,1380,0.319
0.326,1400,0.321
0.329,1420,0.324
0.331,1440,0.326
0.333,1460,0.328
