Time (min),Force (N),Position (mm)
1.67E-05,0.221,-0.000400
0.00116,0.257,-0.000400
0.00230,0.293,-0.000400
0.00344,0.243,-0.000400
0.00458,0.214,-0.000400
0.00572,0.201,-0.000300
0.00686,0.221,-0.000100
0.00800,0.193,0.000600
0.00914,0.467,0.00230
0.0103,0.457,0.00380
0.0114,0.566,0.00523
0.0126,0.516,0.00660
0.0137,0.729,0.00790
0.0148,0.554,0.00920
0.0160,0.793,0.0105
0.0171,0.747,0.0117
0.0183,0.830,0.0129
0.0194,0.821,0.0141
0.0205,0.895,0.0153
0.0217,0.878,0.0165
0.0228,0.946,0.0176
0.0240,1.03,0.0188
0.0251,1.13,0.0199
0.0262,1.19,0.0211
0.0274,1.29,0.0222
0.0285,1.40,0.0233
0.0297,1.49,0.0244
0.0308,1.72,0.0256
0.0319,1.73,0.0267
0.0331,1.99,0.0278
0.0342,2.17,0.0290
0.0354,2.26,0.0302
0.0365,2.46,0.0313
0.0377,2.54,0.0325
0.0388,2.74,0.0336
0.0399,2.96,0.0348
0.0411,2.92,0.0359
0.0422,3.17,0.0370
0.0434,3.35,0.0382
0.0445,3.47,0.0393
0.0456,3.65,0.0404
0.0468,3.70,0.0416
0.0479,3.94,0.0428
0.0491,4.17,0.0439
0.0502,4.30,0.0450
0.0513,4.64,0.0461
0.0525,4.85,0.0473
0.0536,5.04,0.0484
0.0548,5.33,0.0495
0.0559,5.57,0.0507
0.0570,5.55,0.0519
0.0582,5.81,0.0530
0.0593,6.09,0.0541
0.0605,6.37,0.0552
0.0616,6.68,0.0564
0.0627,6.99,0.0575
0.0639,7.44,0.0587
0.0650,7.74,0.0598
0.0662,8.26,0.0609
0.0673,8.60,0.0621
0.0684,9.25,0.0632
0.0696,9.79,0.0644
0.0707,10.4,0.0655
0.0719,11.1,0.0666
0.0730,11.6,0.0678
0.0741,12.3,0.0689
0.0753,13.0,0.0700
0.0764,14.0,0.0711
0.0776,14.7,0.0723
0.0787,15.7,0.0734
0.0798,17.0,0.0745
0.0810,18.2,0.0757
0.0821,19.5,0.0769
0.0833,20.8,0.0780
0.0844,22.2,0.0792
0.0856,23.5,0.0804
0.0867,25.1,0.0815
0.0878,26.7,0.0826
0.0890,28.3,0.0838
0.0901,30.1,0.0850
0.0913,32.1,0.0861
0.0924,33.8,0.0872
0.0935,35.9,0.0884
0.0947,38.1,0.0895
0.0958,40.4,0.0906
0.0970,42.6,0.0918
0.0981,45.1,0.0929
0.0992,47.6,0.0941
0.100,50.5,0.0952
0.102,53.4,0.0964
0.103,56.4,0.0975
0.104,59.3,0.0986
0.105,62.5,0.0998
0.106,65.8,0.101
0.107,69.3,0.102
0.108,73.0,0.103
0.109,76.7,0.104
0.111,80.4,0.106
0.112,84.3,0.107
0.113,88.6,0.108
0.114,92.9,0.109
0.115,97.5,0.110
0.116,102,0.111
0.117,107,0.112
0.119,111,0.113
0.120,116,0.115
0.121,121,0.116
0.122,126,0.117
0.123,131,0.118
0.124,137,0.119
0.125,142,0.120
0.127,148,0.122
0.128,154,0.123
0.129,160,0.124
0.130,166,0.125
0.131,171,0.126
0.132,178,0.127
0.133,184,0.128
0.135,191,0.129
0.136,197,0.131
0.137,205,0.132
0.138,211,0.133
0.139,218,0.134
0.140,225,0.135
0.141,233,0.136
0.143,240,0.137
0.144,247,0.139
0.145,255,0.140
0.146,263,0.141
0.147,271,0.142
0.148,279,0.143
0.149,287,0.144
0.151,296,0.145
0.152,305,0.147
0.153,313,0.148
0.154,322,0.149
0.155,331,0.150
0.156,340,0.151
0.157,349,0.152
0.159,359,0.153
0.160,368,0.155
0.161,378,0.156
0.162,388,0.157
0.163,397,0.158
0.164,408,0.159
0.165,418,0.160
0.167,428,0.161
0.168,439,0.163
0.169,450,0.164
0.170,460,0.165
0.171,471,0.166
0.172,482,0.167
0.173,493,0.168
0.175,504,0.169
0.176,515,0.170
0.177,527,0.172
0.178,538,0.173
0.179,550,0.174
0.180,562,0.175
0.181,574,0.176
0.182,586,0.177
0.184,599,0.179
0.185,611,0.180
0.186,624,0.181
0.187,636,0.182
0.188,648,0.183
0.189,662,0.184
0.190,675,0.185
0.192,688,0.187
0.193,701,0.188
0.194,715,0.189
0.195,728,0.190
0.196,742,0.191
0.197,756,0.192
0.198,770,0.193
0.200,785,0.195
0.201,799,0.196
0.202,814,0.197
0.203,829,0.198
0.204,844,0.199
0.205,858,0.200
0.206,873,0.201
0.208,888,0.202
0.209,903,0.204
0.210,918,0.205
0.211,934,0.206
0.212,950,0.207
0.213,965,0.208
0.214,982,0.209
0.216,999,0.211
0.217,1010,0.212
0.218,1030,0.213
0.219,1050,0.214
0.220,1060,0.215
0.221,1080,0.216
0.222,1100,0.217
0.224,1110,0.219
0.225,1130,0.220
0.226,1150,0.221
0.227,1170,0.222
0.228,1180,0.223
0.229,1200,0.224
0.230,1220,0.225
0.232,1240,0.226
0.233,1250,0.228
0.234,1270,0.229
0.235,1290,0.230
0.236,1310,0.231
0.237,1330,0.232
0.238,1340,0.233
0.240,1360,0.234
0.241,1380,0.236
0.242,1400,0.237
0.243,1420,0.238
0.244,1440,0.239
0.245,1460,0.240
0.246,1470,0.241
0.247,1490,0.243
0.249,1510,0.244
0.250,1530,0.245
0.251,1550,0.246
0.252,1570,0.247
0.253,1590,0.248
0.254,1610,0.249
0.255,1630,0.251
0.257,1650,0.252
0.258,1670,0.253
0.259,1690,0.254
0.260,1710,0.255
0.261,1730,0.256
0.262,1750,0.257
0.263,1770,0.259
0.265,1790,0.260
0.266,1810,0.261
0.267,1830,0.262
0.268,1860,0.263
0.269,1880,0.264
0.270,1900,0.265
0.271,1920,0.267
0.273,1940,0.268
0.274,1960,0.269
0.275,1980,0.270
0.276,2000,0.271
0.277,2020,0.272
0.278,2050,0.273
0.279,2070,0.275
0.281,2090,0.276
0.282,2110,0.277
0.283,2130,0.278
0.284,2160,0.279
0.285,2180,0.280
0.286,2200,0.281
0.287,2220,0.283
0.289,2240,0.284
0.290,2270,0.285
0.291,2290,0.286
0.292,2310,0.287
0.293,2330,0.288
0.294,2360,0.289
0.295,2380,0.290
0.297,2400,0.292
0.298,2420,0.293
0.299,2450,0.294
0.300,2470,0.295
0.301,2490,0.296
0.302,2520,0.297
0.303,2540,0.299
0.305,2560,0.300
0.306,2590,0.301
0.307,2610,0.302
0.308,2630,0.303
0.309,2660,0.304
0.310,2680,0.305
0.311,2700,0.306
0.312,2730,0.308
0.314,2750,0.309
0.315,2770,0.310
0.316,2800,0.311
0.317,2820,0.312
0.318,2840,0.313
0.319,2870,0.314
0.320,2890,0.316
0.322,2920,0.317
0.323,2940,0.318
0.324,2960,0.319
0.325,2990,0.320
0.326,3010,0.321
0.327,3040,0.322
0.328,3060,0.324
0.330,3080,0.325
0.331,3110,0.326
0.332,3130,0.327
0.333,3160,0.328
0.334,3180,0.329
0.335,3210,0.330
0.336,3230,0.331
0.338,3250,0.333
0.339,3280,0.334
0.340,3300,0.335
