Time (min),Force (N),Position (mm)
1.667E-05,0.36429,-0.0003000
0.002022,0.37857,-0.0003000
0.004027,0.33571,-0.0003000
0.006032,0.33649,-0.0002000
0.008036,0.45714,0.0005000
0.01004,0.72511,0.003200
0.01205,0.79039,0.005800
0.01405,0.98571,0.008100
0.01606,1.1616,0.01040
0.01806,1.2191,0.01250
0.02007,1.4643,0.01460
0.02207,1.6429,0.01660
0.02408,1.8491,0.01860
0.02608,2.0347,0.02060
0.02809,2.3786,0.02260
0.03009,2.7104,0.02460
0.03210,3.2000,0.02660
0.03410,3.7932,0.02860
0.03611,4.6168,0.03070
0.03811,5.7954,0.03260
0.04012,7.4630,0.03460
0.04212,9.6353,0.03660
0.04413,12.612,0.03860
0.04613,16.489,0.04060
0.04814,21.261,0.04270
0.05014,26.990,0.04470
0.05215,34.082,0.04670
0.05415,41.394,0.04870
0.05616,49.864,0.05070
0.05816,59.264,0.05270
0.06017,69.057,0.05470
0.06217,79.493,0.05670
0.06418,90.865,0.05870
0.06618,103.03,0.06070
0.06818,115.78,0.06270
0.07019,129.89,0.06480
0.07219,144.08,0.06680
0.07420,159.23,0.06870
0.07620,174.86,0.07073
0.07821,191.00,0.07270
0.08021,208.35,0.07480
0.08222,226.59,0.07680
0.08422,244.86,0.07880
0.08623,263.79,0.08080
0.08823,283.35,0.08280
0.09024,303.33,0.08480
0.09224,323.90,0.08680
0.09425,345.12,0.08880
0.09625,367.06,0.09080
0.09826,390.05,0.09280
0.1003,412.91,0.09480
0.1023,437.02,0.09680
0.1043,461.81,0.09880
0.1063,486.21,0.1008
0.1083,511.41,0.1028
0.1103,537.64,0.1048
0.1123,563.73,0.1068
0.1143,591.83,0.1088
0.1163,618.64,0.1108
0.1183,647.92,0.1128
0.1203,675.86,0.1148
0.1223,705.54,0.1169
0.1243,735.20,0.1188
0.1263,765.03,0.1208
0.1283,795.33,0.1228
0.1303,826.95,0.1248
0.1323,858.77,0.1268
0.1343,891.03,0.1289
0.1364,924.57,0.1309
0.1384,956.24,0.1329
0.1404,989.40,0.1348
0.1424,1023.4,0.1369
0.1444,1057.5,0.1389
0.1464,1091.8,0.1409
0.1484,1128.3,0.1430
0.1504,1162.9,0.1450
0.1524,1199.2,0.1470
0.1544,1235.8,0.1490
0.1564,1272.6,0.1510
0.1584,1309.2,0.1530
0.1604,1347.4,0.1550
0.1624,1384.1,0.1570
0.1644,1421.9,0.1590
0.1664,1459.9,0.1610
0.1684,1500.3,0.1630
0.1704,1539.2,0.1650
0.1724,1578.7,0.1670
0.1744,1618.4,0.1690
0.1765,1657.8,0.1710
0.1785,1698.6,0.1730
0.1805,1741.0,0.1751
0.1825,1781.6,0.1771
0.1845,1822.8,0.1791
0.1865,1863.2,0.1811
0.1885,1906.0,0.1831
0.1905,1947.9,0.1851
0.1925,1989.5,0.1870
0.1945,2031.5,0.1891
0.1965,2074.4,0.1910
0.1985,2117.7,0.1930
0.2005,2161.5,0.1951
0.2025,2207.4,0.1971
0.2045,2250.5,0.1992
0.2065,2293.2,0.2011
0.2085,2338.0,0.2031
0.2105,2381.6,0.2051
0.2125,2427.5,0.2071
0.2145,2472.6,0.2091
0.2166,2518.0,0.2112
0.2186,2563.1,0.2131
0.2206,2609.8,0.2152
0.2226,2654.7,0.2172
0.2246,2700.3,0.2192
0.2266,2746.3,0.2212
0.2286,2791.8,0.2231
0.2306,2839.2,0.2252
0.2326,2886.7,0.2272
0.2346,2933.4,0.2292
0.2366,2980.1,0.2312
0.2386,3026.1,0.2332
0.2406,3073.0,0.2352
0.2426,3121.1,0.2371
0.2446,3168.3,0.2392
0.2466,3217.6,0.2412
0.2486,3265.2,0.2432
0.2506,3313.2,0.2452
0.2526,3360.9,0.2472
0.2546,3411.4,0.2493
0.2567,3458.9,0.2512
0.2587,3507.1,0.2532
0.2607,3555.6,0.2552
0.2627,3605.6,0.2572
0.2647,3653.7,0.2593
0.2667,3705.0,0.2613
0.2687,3755.0,0.2633
0.2707,3802.4,0.2653
0.2727,3850.1,0.2672
0.2747,3901.2,0.2693
0.2767,3950.7,0.2713
0.2787,4001.2,0.2733
0.2807,4051.6,0.2753
0.2827,4102.1,0.2773
0.2847,4152.5,0.2793
0.2867,4203.7,0.2814
0.2887,4253.6,0.2834
0.2907,4303.1,0.2853
0.2927,4355.4,0.2873
0.2947,4404.4,0.2894
0.2967,4456.8,0.2914
0.2988,4508.6,0.2934
0.3008,4560.3,0.2954
0.3028,4611.4,0.2974
0.3048,4663.0,0.2994
0.3068,4712.6,0.3013
0.3088,4762.8,0.3033
0.3108,4815.3,0.3054
0.3128,4869.7,0.3074
0.3148,4920.5,0.3094
0.3168,4971.0,0.3114
0.3188,5022.1,0.3134
0.3208,5076.2,0.3155
0.3228,5129.0,0.3175
0.3248,5180.6,0.3195
0.3268,5233.0,0.3214
0.3288,5285.5,0.3235
0.3308,5336.2,0.3255
0.3328,5390.7,0.3275
0.3348,5443.2,0.3295
0.3368,5495.9,0.3315
0.3389,5545.8,0.3335
0.3409,5599.5,0.3355
0.3429,5651.5,0.3375
0.3449,5704.9,0.3395
0.3469,5758.0,0.3415
0.3489,5812.8,0.3436
0.3509,5862.1,0.3455
0.3529,5918.7,0.3476
0.3549,5969.2,0.3496
0.3569,6021.7,0.3515
0.3589,6073.9,0.3535
0.3609,6125.4,0.3555
0.3629,6179.8,0.3575
0.3649,6235.0,0.3596
0.3669,6288.2,0.3616
0.3689,6341.6,0.3636
0.3709,6394.4,0.3656
0.3729,6447.0,0.3676
0.3749,6499.7,0.3696
0.3769,6554.3,0.3716
0.3790,6607.1,0.3735
0.3810,6660.2,0.3756
0.3830,6711.1,0.3775
0.3850,6763.7,0.3795
0.3870,6820.8,0.3816
0.3890,6870.6,0.3835
0.3910,6926.2,0.3856
0.3930,6979.8,0.3876
0.3950,7033.2,0.3896
0.3970,7088.6,0.3917
0.3990,7145.0,0.3938
0.4010,7196.0,0.3956
0.4030,7248.4,0.3977
0.4050,7301.1,0.3997
0.4070,7353.9,0.4016
0.4090,7406.1,0.4036
0.4110,7463.8,0.4057
0.4130,7515.8,0.4077
0.4150,7569.4,0.4097
0.4170,7620.6,0.4117
0.4191,7680.0,0.4138
0.4211,7731.8,0.4158
0.4231,7785.7,0.4178
0.4251,7838.8,0.4198
0.4271,7891.6,0.4218
0.4291,7943.3,0.4237
0.4311,7999.2,0.4258
0.4331,8050.8,0.4278
0.4351,8103.6,0.4298
0.4371,8157.7,0.4318
0.4391,8207.6,0.4338
0.4411,8261.7,0.4358
0.4431,8316.9,0.4378
0.4451,8368.1,0.4398
0.4471,8424.0,0.4418
0.4491,8476.7,0.4438
0.4511,8528.8,0.4458
0.4531,8584.6,0.4478
0.4551,8637.0,0.4498
0.4571,8688.7,0.4518
