Time (min),Force (N),Position (mm)
1.67E-05,0.65714,0
0.0009307,0.60714,0
0.001845,0.57857,0
0.002759,0.57857,0
0.003673,0.62657,0
0.004587,0.62429,0
0.005501,0.59971,0
0.006415,0.66429,0
0.007329,0.75,0.0003
0.008243,0.96114,0.000756
0.009157,1.3029,0.00144
0.01007,2.2889,0.0029
0.01098,3.3089,0.004208
0.0119,4.3691,0.0054
0.01281,5.5109,0.0066
0.01373,6.9057,0.0077
0.01464,8.2729,0.0088
0.01555,9.8937,0.0098
0.01647,11.514,0.0108
0.01738,13.47,0.0118
0.0183,15.486,0.0128
0.01921,17.67,0.0138
0.02012,20.067,0.0147
0.02104,22.407,0.0157
0.02195,25.043,0.0166
0.02287,27.7,0.0175
0.02378,30.629,0.0184
0.02469,33.658,0.0193
0.02561,36.58,0.02025
0.02652,39.957,0.0211
0.02744,43.269,0.02202
0.02835,46.996,0.023
0.02926,50.524,0.02389
0.03018,54.541,0.0248
0.03109,58.611,0.0257
0.03201,62.933,0.0266
0.03292,67.169,0.0275
0.03383,72.041,0.0285
0.03475,76.901,0.0294
0.03566,81.835,0.0303
0.03658,86.55,0.0312
0.03749,92.063,0.0322
0.0384,97.543,0.0331
0.03932,102.8,0.034
0.04023,108.41,0.0349
0.04115,113.69,0.0358
0.04206,119.86,0.0367
0.04297,126.15,0.03765
0.04389,132.61,0.0386
0.0448,139.08,0.0395
0.04572,145.33,0.0404
0.04663,152.39,0.0413
0.04754,159.15,0.0422
0.04846,166.19,0.0431
0.04937,173.27,0.044
0.05029,180.92,0.0449
0.0512,188.71,0.0458
0.05211,196.3,0.04679
0.05303,204.76,0.0476
0.05394,212.87,0.0486
0.05486,221.5,0.0495
0.05577,230.29,0.0505
0.05668,239.24,0.0514
0.0576,248.03,0.0523
0.05851,256.37,0.0532
0.05943,265.79,0.0541
0.06034,275.04,0.055
0.06125,284.67,0.0559
0.06217,294.25,0.0568
0.06308,304.52,0.0578
0.064,314.65,0.0586
0.06491,324.76,0.0596
0.06582,334.81,0.0605
0.06674,345.42,0.0614
0.06765,356.55,0.0624
0.06857,367.46,0.0633
0.06948,377.95,0.0642
0.07039,388.85,0.0651
0.07131,400.23,0.066
0.07222,411.26,0.0669
0.07314,422.66,0.0678
0.07405,433.85,0.0687
0.07496,446.11,0.0697
0.07588,458.28,0.0706
0.07679,469.83,0.0715
0.07771,481.85,0.0724
0.07862,494.02,0.0733
0.07953,506,0.07421
0.08045,518.57,0.0751
0.08136,531.65,0.07608
0.08228,543.91,0.077
0.08319,556.4,0.0779
0.0841,570.13,0.0788
0.08502,582.62,0.0797
0.08593,596.15,0.0806
0.08685,609.2,0.0815
0.08776,623.77,0.0825
0.08867,637.78,0.0834
0.08959,650.93,0.0843
0.0905,665.4,0.0853
0.09142,679.11,0.0862
0.09233,693.09,0.0871
0.09324,707.16,0.088
0.09416,721.34,0.0889
0.09507,735.7,0.0898
0.09599,749.29,0.0907
0.0969,764.42,0.0916
0.09781,778.42,0.0925
0.09873,793.64,0.0934
0.09964,808.22,0.0943
0.1006,823.47,0.09524
0.1015,839.21,0.0962
0.1024,853.58,0.0971
0.1033,869.5,0.098
0.1042,884.49,0.0989
0.1051,899.82,0.0998
0.106,914.87,0.1007
0.107,930.04,0.1016
0.1079,946.02,0.1026
0.1088,961.42,0.1035
0.1097,977.83,0.1044
0.1106,992.97,0.1053
0.1115,1008.8,0.1062
0.1124,1024.6,0.1071
0.1134,1040.3,0.108
0.1143,1056.1,0.1089
0.1152,1071.9,0.1099
0.1161,1088.2,0.1107
0.117,1104.3,0.1117
0.1179,1120.8,0.1126
0.1188,1137.1,0.1135
0.1198,1152.5,0.1144
0.1207,1169.2,0.1153
0.1216,1186,0.1163
0.1225,1203.2,0.1172
0.1234,1219.9,0.1181
0.1243,1236.1,0.119
0.1252,1252.4,0.1199
0.1261,1268.6,0.1208
0.1271,1284.8,0.1216
0.128,1301.2,0.1226
0.1289,1318.9,0.1235
0.1298,1336.4,0.1244
0.1307,1352.8,0.1253
0.1316,1370.2,0.1263
0.1325,1387.7,0.1272
0.1335,1406,0.1282
0.1344,1424.2,0.1291
0.1353,1440.9,0.13
0.1362,1458.8,0.131
0.1371,1476.8,0.1319
0.138,1494.5,0.1328
0.1389,1511.9,0.1337
0.1399,1528.1,0.1346
0.1408,1547.1,0.1356
0.1417,1564.7,0.1365
0.1426,1582.2,0.1374
0.1435,1598.9,0.1383
0.1444,1616.3,0.1392
0.1453,1634.1,0.1401
0.1463,1651.1,0.141
0.1472,1669.5,0.1419
0.1481,1686.7,0.1428
0.149,1704.8,0.1437
0.1499,1722.2,0.1446
0.1508,1740.7,0.1455
0.1517,1758.7,0.1464
0.1527,1775.6,0.1474
0.1536,1795,0.1483
0.1545,1813,0.1492
0.1554,1831.2,0.1501
0.1563,1849.9,0.1511
0.1572,1868.2,0.152
0.1581,1887,0.1529
0.1591,1904.6,0.1538
0.16,1922.9,0.1547
0.1609,1941.1,0.1556
0.1618,1958.9,0.1566
0.1627,1977.5,0.1575
0.1636,1995.8,0.1584
0.1645,2014.3,0.1592
0.1655,2033,0.1602
0.1664,2052.5,0.1612
0.1673,2071.1,0.1621
0.1682,2089,0.1629
0.1691,2108.1,0.1639
0.17,2127.5,0.1648
0.1709,2145.6,0.1657
0.1718,2164.4,0.1666
0.1728,2182.4,0.1675
0.1737,2201.5,0.1684
0.1746,2221.3,0.1694
0.1755,2240.9,0.1703
0.1764,2259.5,0.1712
0.1773,2277.4,0.1721
0.1782,2296.2,0.173
0.1792,2315.2,0.1739
0.1801,2333.7,0.1748
0.181,2352.7,0.1757
0.1819,2372.4,0.1766
0.1828,2391.4,0.1776
0.1837,2410.1,0.1785
0.1846,2430.2,0.1794
0.1856,2448,0.1803
0.1865,2468.4,0.1812
0.1874,2488,0.1822
0.1883,2508.9,0.1831
0.1892,2527.8,0.184
0.1901,2545.9,0.1849
0.191,2565.1,0.1858
0.192,2583.8,0.1867
0.1929,2603.3,0.1876
0.1938,2621.9,0.1885
0.1947,2641.8,0.1894
0.1956,2661.3,0.1903
0.1965,2679.8,0.1912
0.1974,2700.6,0.1921
0.1984,2719.6,0.1931
0.1993,2740.4,0.194
0.2002,2761,0.195
0.2011,2780.7,0.1959
0.202,2799.9,0.1968
0.2029,2819.1,0.1977
0.2038,2839.2,0.1986
0.2048,2857.9,0.1995
0.2057,2877.5,0.2004
0.2066,2897.5,0.2014
0.2075,2918.7,0.2023
0.2084,2938.9,0.2032
0.2093,2957.7,0.2041
0.2102,2977.3,0.205
0.2112,2996.4,0.2059
0.2121,3016.4,0.2068
0.213,3036.3,0.2078
0.2139,3055.3,0.2086
0.2148,3074.5,0.2095
0.2157,3094.1,0.2105
0.2166,3114,0.2113
0.2175,3133.4,0.2123
0.2185,3152.6,0.2131
0.2194,3172.8,0.2141
0.2203,3193.7,0.215
0.2212,3214.4,0.2159
0.2221,3233.4,0.2168
0.223,3253.7,0.2177
0.2239,3274.2,0.2187
0.2249,3294,0.2196
0.2258,3314.8,0.2205
0.2267,3334.2,0.2214
0.2276,3354.1,0.2223
