Time (min),Force (N),Position (mm)
1.667E-05,0.44286,-0.0002000
0.0009879,0.47143,-0.0002000
0.001959,0.47143,-0.0002000
0.002930,0.39733,-0.0002000
0.003901,0.40714,-0.0002000
0.004873,0.35714,-0.0002000
0.005844,0.36161,-0.0001000
0.006815,0.40000,0.0001000
0.007786,0.56669,0.001500
0.008757,1.2983,0.002400
0.009729,1.9152,0.003600
0.01070,2.6569,0.004700
0.01167,3.3322,0.005800
0.01264,4.3792,0.006900
0.01361,5.7828,0.007900
0.01458,7.4090,0.009000
0.01556,9.3073,0.01003
0.01653,11.517,0.01100
0.01750,13.945,0.01200
0.01847,16.464,0.01300
0.01944,19.229,0.01400
0.02041,22.056,0.01500
0.02138,24.754,0.01590
0.02235,27.751,0.01690
0.02333,30.625,0.01790
0.02430,33.887,0.01880
0.02527,37.260,0.01980
0.02624,40.444,0.02070
0.02721,44.104,0.02170
0.02818,47.996,0.02270
0.02915,52.094,0.02370
0.03012,56.086,0.02464
0.03109,60.255,0.02567
0.03207,64.854,0.02669
0.03304,69.327,0.02762
0.03401,73.870,0.02860
0.03498,78.190,0.02958
0.03595,83.004,0.03060
0.03692,87.926,0.03160
0.03789,92.797,0.03260
0.03886,97.717,0.03358
0.03984,102.46,0.03450
0.04081,107.45,0.03550
0.04178,112.46,0.03640
0.04275,117.49,0.03740
0.04372,122.61,0.03840
0.04469,128.03,0.03940
0.04566,133.49,0.04030
0.04663,139.10,0.04130
0.04760,144.45,0.04230
0.04858,150.27,0.04330
0.04955,156.43,0.04430
0.05052,162.49,0.04530
0.05149,168.37,0.04620
0.05246,173.98,0.04720
0.05343,179.93,0.04810
0.05440,185.99,0.04910
0.05537,192.21,0.05000
0.05635,198.64,0.05100
0.05732,205.28,0.05200
0.05829,211.77,0.05300
0.05926,218.38,0.05400
0.06023,224.67,0.05490
0.06120,231.89,0.05590
0.06217,239.05,0.05693
0.06314,245.83,0.05790
0.06411,252.73,0.05889
0.06509,259.59,0.05980
0.06606,266.97,0.06080
0.06703,273.85,0.06177
0.06800,281.06,0.06270
0.06897,288.71,0.06370
0.06994,296.68,0.06470
0.07091,304.00,0.06568
0.07188,311.63,0.06660
0.07286,318.98,0.06750
0.07383,326.67,0.06856
0.07480,334.87,0.06950
0.07577,342.84,0.07050
0.07674,351.00,0.07140
0.07771,359.27,0.07240
0.07868,367.44,0.07340
0.07965,375.92,0.07440
0.08062,384.15,0.07530
0.08160,393.39,0.07630
0.08257,402.44,0.07730
0.08354,411.05,0.07830
0.08451,419.64,0.07920
0.08548,428.56,0.08020
0.08645,437.61,0.08120
0.08742,446.84,0.08214
0.08839,455.86,0.08310
0.08937,465.35,0.08400
0.09034,474.52,0.08502
0.09131,483.66,0.08600
0.09228,493.61,0.08700
0.09325,502.75,0.08790
0.09422,512.94,0.08893
0.09519,522.82,0.08990
0.09616,532.27,0.09090
0.09713,542.46,0.09190
0.09811,552.23,0.09284
0.09908,562.16,0.09380
0.1000,572.12,0.09479
0.1010,581.93,0.09570
0.1020,592.72,0.09670
0.1030,603.44,0.09770
0.1039,613.69,0.09870
0.1049,623.88,0.09960
0.1059,634.27,0.1006
0.1068,644.85,0.1015
0.1078,655.60,0.1025
0.1088,665.96,0.1035
0.1098,677.04,0.1044
0.1107,688.13,0.1054
0.1117,699.34,0.1064
0.1127,710.35,0.1074
0.1136,721.10,0.1083
0.1146,732.55,0.1093
0.1156,744.22,0.1103
0.1166,755.94,0.1113
0.1175,767.42,0.1123
0.1185,778.86,0.1132
0.1195,790.62,0.1142
0.1204,802.29,0.1151
0.1214,813.59,0.1161
0.1224,825.85,0.1171
0.1234,837.84,0.1181
0.1243,849.72,0.1190
0.1253,862.21,0.1200
0.1263,874.10,0.1210
0.1272,886.53,0.1220
0.1282,899.50,0.1229
0.1292,911.18,0.1239
0.1302,924.25,0.1249
0.1311,937.41,0.1259
0.1321,949.85,0.1268
0.1331,962.32,0.1277
0.1340,975.00,0.1287
0.1350,988.48,0.1298
0.1360,1001.2,0.1307
0.1370,1013.9,0.1317
0.1379,1027.5,0.1326
0.1389,1040.7,0.1336
0.1399,1053.5,0.1346
0.1408,1067.6,0.1355
0.1418,1080.3,0.1365
0.1428,1094.3,0.1375
0.1438,1108.0,0.1385
0.1447,1121.9,0.1394
0.1457,1136.1,0.1404
0.1467,1150.5,0.1414
0.1476,1164.6,0.1424
0.1486,1178.3,0.1433
0.1496,1192.5,0.1443
0.1506,1207.5,0.1453
0.1515,1221.7,0.1463
0.1525,1235.8,0.1472
0.1535,1250.7,0.1482
0.1544,1264.9,0.1491
0.1554,1279.7,0.1501
0.1564,1294.9,0.1511
0.1573,1308.9,0.1520
0.1583,1324.1,0.1530
0.1593,1340.1,0.1540
0.1603,1355.6,0.1550
0.1612,1370.9,0.1559
0.1622,1385.8,0.1569
0.1632,1402.1,0.1579
0.1641,1418.4,0.1589
0.1651,1433.5,0.1599
0.1661,1449.0,0.1608
0.1671,1464.4,0.1618
0.1680,1481.0,0.1628
0.1690,1497.4,0.1638
0.1700,1513.7,0.1648
0.1709,1529.2,0.1657
0.1719,1545.1,0.1667
0.1729,1561.1,0.1676
0.1739,1577.6,0.1686
0.1748,1593.6,0.1696
0.1758,1610.3,0.1705
0.1768,1626.9,0.1715
0.1777,1642.7,0.1725
0.1787,1659.1,0.1734
0.1797,1675.9,0.1745
0.1807,1692.9,0.1754
0.1816,1710.4,0.1765
0.1826,1726.9,0.1774
0.1836,1742.9,0.1783
0.1845,1759.4,0.1793
0.1855,1776.0,0.1803
0.1865,1792.4,0.1812
0.1875,1809.1,0.1822
0.1884,1826.4,0.1832
0.1894,1843.6,0.1841
0.1904,1860.3,0.1851
0.1913,1877.0,0.1861
0.1923,1894.7,0.1871
0.1933,1912.7,0.1881
0.1943,1930.4,0.1890
0.1952,1947.2,0.1900
0.1962,1964.4,0.1910
0.1972,1982.2,0.1920
0.1981,1998.9,0.1929
0.1991,2015.8,0.1939
0.2001,2032.9,0.1949
0.2011,2051.8,0.1959
0.2020,2068.9,0.1968
0.2030,2085.7,0.1978
0.2040,2102.8,0.1987
0.2049,2120.1,0.1997
0.2059,2138.2,0.2007
0.2069,2156.1,0.2017
0.2078,2173.4,0.2026
0.2088,2190.2,0.2036
0.2098,2208.2,0.2046
0.2108,2225.7,0.2055
0.2117,2242.7,0.2065
0.2127,2260.9,0.2075
0.2137,2279.9,0.2085
0.2146,2297.3,0.2094
0.2156,2315.3,0.2104
0.2166,2333.0,0.2114
0.2176,2350.9,0.2123
0.2185,2368.9,0.2133
0.2195,2386.6,0.2143
0.2205,2404.6,0.2152
0.2214,2421.8,0.2162
0.2224,2439.1,0.2171
0.2234,2457.5,0.2182
0.2244,2476.1,0.2191
0.2253,2494.8,0.2201
0.2263,2514.0,0.2211
0.2273,2531.3,0.2221
0.2282,2549.9,0.2231
0.2292,2568.2,0.2240
0.2302,2586.2,0.2250
0.2312,2604.0,0.2260
0.2321,2621.7,0.2269
0.2331,2640.3,0.2279
0.2341,2658.3,0.2289
0.2350,2677.5,0.2299
0.2360,2695.8,0.2308
0.2370,2713.8,0.2318
0.2380,2732.2,0.2327
0.2389,2750.6,0.2337
0.2399,2767.5,0.2347
0.2409,2786.9,0.2356
0.2418,2804.5,0.2366
0.2428,2824.0,0.2376
0.2438,2842.1,0.2386
0.2448,2859.9,0.2395
0.2457,2879.1,0.2405
0.2467,2898.0,0.2415
0.2477,2917.3,0.2425
0.2486,2935.7,0.2434
0.2496,2954.3,0.2444
0.2506,2973.0,0.2454
0.2516,2991.5,0.2464
0.2525,3009.4,0.2473
0.2535,3029.0,0.2483
0.2545,3047.8,0.2493
0.2554,3066.2,0.2502
0.2564,3085.1,0.2512
0.2574,3103.7,0.2522
0.2584,3123.5,0.2532
0.2593,3142.8,0.2542
0.2603,3161.1,0.2551
0.2613,3180.4,0.2561
0.2622,3200.0,0.2571
0.2632,3219.1,0.2581
0.2642,3237.3,0.2590
0.2651,3255.4,0.2600
0.2661,3275.7,0.2610
0.2671,3294.7,0.2620
0.2681,3313.6,0.2629
0.2690,3332.7,0.2639
0.2700,3351.5,0.2649
0.2710,3369.7,0.2659
0.2719,3389.0,0.2668
0.2729,3406.9,0.2678
0.2739,3427.0,0.2687
0.2749,3445.9,0.2698
0.2758,3465.2,0.2707
0.2768,3484.2,0.2717
0.2778,3503.7,0.2727
0.2787,3524.0,0.2737
0.2797,3542.4,0.2746
0.2807,3561.1,0.2756
0.2817,3580.3,0.2766
0.2826,3599.5,0.2775
0.2836,3617.8,0.2785
0.2846,3636.9,0.2794
0.2855,3655.2,0.2804
0.2865,3674.8,0.2814
0.2875,3695.0,0.2824
0.2885,3713.3,0.2833
0.2894,3733.1,0.2843
0.2904,3753.1,0.2853
0.2914,3773.3,0.2863
0.2923,3792.3,0.2873
0.2933,3810.9,0.2882
0.2943,3831.5,0.2892
0.2953,3852.0,0.2902
0.2962,3870.2,0.2912
0.2972,3889.7,0.2921
0.2982,3908.2,0.2931
0.2991,3928.5,0.2941
0.3001,3948.7,0.2951
0.3011,3968.3,0.2960
0.3021,3986.8,0.2969
0.3030,4005.5,0.2980
0.3040,4024.8,0.2989
