Time (min),Force (N),Position (mm)
1.667E-05,0.26429,-0.0004000
0.001283,0.28571,-0.0004000
0.002550,0.34286,-0.0004000
0.003816,0.35000,-0.0004000
0.005082,0.28571,-0.0004000
0.006349,0.30621,-0.0002000
0.007615,0.26596,0.0002000
0.008882,0.63636,0.001800
0.01015,0.80566,0.003600
0.01141,0.97143,0.005200
0.01268,0.99379,0.006800
0.01395,1.0571,0.008200
0.01521,1.1703,0.009684
0.01648,1.1643,0.01100
0.01775,1.2273,0.01238
0.01901,1.3071,0.01368
0.02028,1.2158,0.01490
0.02155,1.3000,0.01628
0.02281,1.3374,0.01750
0.02408,1.4019,0.01870
0.02535,1.5519,0.02007
0.02661,1.5500,0.02130
0.02788,1.6602,0.02260
0.02915,1.7614,0.02390
0.03041,1.8286,0.02510
0.03168,1.9857,0.02640
0.03294,2.2834,0.02767
0.03421,2.3568,0.02890
0.03548,2.5403,0.03020
0.03674,2.8071,0.03146
0.03801,3.0615,0.03270
0.03928,3.3971,0.03396
0.04054,3.8571,0.03530
0.04181,4.2469,0.03650
0.04308,4.8723,0.03780
0.04434,5.3721,0.03910
0.04561,6.2719,0.04030
0.04688,7.0611,0.04160
0.04814,7.8214,0.04285
0.04941,9.0107,0.04415
0.05067,10.046,0.04540
0.05194,11.220,0.04665
0.05321,12.751,0.04790
0.05447,14.263,0.04920
0.05574,16.139,0.05044
0.05701,18.033,0.05170
0.05827,20.207,0.05300
0.05954,22.547,0.05424
0.06081,25.463,0.05554
0.06207,28.301,0.05684
0.06334,31.518,0.05810
0.06461,34.669,0.05933
0.06587,38.235,0.06060
0.06714,42.142,0.06183
0.06840,46.286,0.06310
0.06967,50.909,0.06440
0.07094,55.512,0.06570
0.07220,60.427,0.06690
0.07347,65.824,0.06820
0.07474,71.413,0.06950
0.07600,76.955,0.07080
0.07727,82.845,0.07200
0.07854,89.121,0.07330
0.07980,95.306,0.07450
0.08107,101.81,0.07580
0.08234,109.23,0.07710
0.08360,116.00,0.07831
0.08487,123.30,0.07960
0.08614,130.86,0.08090
0.08740,138.83,0.08210
0.08867,146.75,0.08340
0.08993,155.21,0.08470
0.09120,163.77,0.08590
0.09247,172.83,0.08720
0.09373,182.00,0.08850
0.09500,191.65,0.08980
0.09627,201.08,0.09100
0.09753,210.98,0.09230
0.09880,221.17,0.09350
0.1001,231.38,0.09480
0.1013,242.10,0.09600
0.1026,252.64,0.09730
0.1039,263.52,0.09850
0.1051,275.53,0.09980
0.1064,287.27,0.1011
0.1077,299.64,0.1024
0.1089,311.56,0.1036
0.1102,324.10,0.1049
0.1115,336.74,0.1062
0.1127,349.41,0.1074
0.1140,362.55,0.1087
0.1153,376.37,0.1100
0.1165,390.02,0.1113
0.1178,404.01,0.1125
0.1191,417.86,0.1138
0.1203,432.02,0.1150
0.1216,446.17,0.1163
0.1229,460.79,0.1176
0.1241,476.15,0.1189
0.1254,491.24,0.1201
0.1267,506.60,0.1214
0.1279,522.50,0.1227
0.1292,538.58,0.1240
0.1305,553.83,0.1252
0.1317,569.68,0.1265
0.1330,585.86,0.1277
0.1343,602.00,0.1290
0.1355,618.75,0.1303
0.1368,635.12,0.1315
0.1381,652.32,0.1327
0.1393,670.00,0.1340
0.1406,687.90,0.1353
0.1419,704.65,0.1366
0.1431,723.55,0.1379
0.1444,741.81,0.1392
0.1457,759.59,0.1404
0.1469,777.92,0.1417
0.1482,796.92,0.1429
0.1495,815.47,0.1442
0.1507,834.33,0.1455
0.1520,853.08,0.1467
0.1533,872.20,0.1480
0.1545,891.07,0.1492
0.1558,910.45,0.1505
0.1571,930.70,0.1518
0.1583,950.63,0.1530
0.1596,971.34,0.1544
0.1609,991.21,0.1556
0.1621,1011.5,0.1569
0.1634,1032.0,0.1581
0.1647,1052.6,0.1594
0.1659,1073.1,0.1606
0.1672,1093.5,0.1619
0.1685,1114.8,0.1632
0.1697,1136.1,0.1644
0.1710,1157.3,0.1657
0.1723,1179.7,0.1670
0.1735,1201.4,0.1683
0.1748,1222.6,0.1695
0.1761,1245.7,0.1708
0.1773,1267.7,0.1721
0.1786,1290.3,0.1733
0.1799,1312.1,0.1746
0.1811,1335.8,0.1759
0.1824,1358.8,0.1772
0.1837,1380.4,0.1784
0.1849,1403.6,0.1797
0.1862,1426.4,0.1809
0.1875,1449.6,0.1822
0.1887,1472.9,0.1834
0.1900,1496.5,0.1847
0.1913,1520.3,0.1860
0.1925,1544.0,0.1873
0.1938,1568.8,0.1886
0.1950,1593.1,0.1899
0.1963,1616.0,0.1911
