Time (min),Force (N),Position (mm)
1.667E-05,0.52857,0.000
0.002024,0.57940,0.000
0.004031,0.53654,0.000
0.006039,0.57609,0.000
0.008046,0.53737,0.000
0.01005,0.70679,0.0006000
0.01206,1.1997,0.002600
0.01407,1.9623,0.005400
0.01608,2.3324,0.007900
0.01808,2.9287,0.01020
0.02009,3.4203,0.01250
0.02210,3.9510,0.01459
0.02411,4.5394,0.01660
0.02611,5.2553,0.01860
0.02812,6.1326,0.02060
0.03013,7.2143,0.02260
0.03213,8.4929,0.02470
0.03414,10.011,0.02665
0.03615,11.749,0.02870
0.03816,13.741,0.03070
0.04016,16.041,0.03270
0.04217,18.648,0.03470
0.04418,21.694,0.03677
0.04619,25.354,0.03872
0.04819,29.347,0.04070
0.05020,33.472,0.04270
0.05221,38.535,0.04480
0.05422,43.905,0.04680
0.05622,49.756,0.04880
0.05823,56.091,0.05080
0.06024,62.999,0.05280
0.06225,70.521,0.05477
0.06425,79.044,0.05680
0.06626,87.819,0.05880
0.06827,97.409,0.06080
0.07027,107.36,0.06280
0.07228,118.29,0.06480
0.07429,130.18,0.06680
0.07630,142.20,0.06880
0.07830,154.93,0.07080
0.08031,168.20,0.07280
0.08232,182.89,0.07480
0.08433,198.23,0.07680
0.08633,214.44,0.07890
0.08834,230.37,0.08090
0.09035,246.99,0.08290
0.09236,264.68,0.08490
0.09436,282.42,0.08690
0.09637,301.62,0.08892
0.09838,321.75,0.09097
0.1004,341.33,0.09300
0.1024,362.13,0.09500
0.1044,383.30,0.09700
0.1064,405.41,0.09900
0.1084,428.07,0.1010
0.1104,450.71,0.1030
0.1124,474.18,0.1050
0.1144,498.30,0.1070
0.1164,522.94,0.1090
0.1185,548.64,0.1110
0.1205,574.54,0.1130
0.1225,600.52,0.1150
0.1245,627.23,0.1170
0.1265,655.38,0.1190
0.1285,682.89,0.1210
0.1305,712.25,0.1231
0.1325,740.76,0.1251
0.1345,771.36,0.1271
0.1365,801.03,0.1291
0.1385,832.71,0.1311
0.1405,863.63,0.1331
0.1425,894.61,0.1351
0.1445,926.58,0.1371
0.1466,959.71,0.1391
0.1486,993.30,0.1411
0.1506,1027.6,0.1431
0.1526,1062.9,0.1452
0.1546,1096.8,0.1472
0.1566,1131.8,0.1491
0.1586,1167.6,0.1512
0.1606,1204.1,0.1532
0.1626,1240.4,0.1552
0.1646,1277.8,0.1572
0.1666,1314.8,0.1592
0.1686,1352.2,0.1612
0.1706,1391.1,0.1632
0.1727,1429.0,0.1652
0.1747,1467.4,0.1672
0.1767,1507.1,0.1692
0.1787,1545.5,0.1712
0.1807,1586.0,0.1732
0.1827,1626.3,0.1753
0.1847,1666.8,0.1773
0.1867,1707.5,0.1793
0.1887,1748.6,0.1813
0.1907,1789.2,0.1832
0.1927,1829.2,0.1852
0.1947,1871.6,0.1873
0.1967,1915.5,0.1893
0.1987,1957.7,0.1914
0.2008,2000.0,0.1933
0.2028,2042.7,0.1954
0.2048,2087.9,0.1974
0.2068,2130.7,0.1994
0.2088,2174.4,0.2014
0.2108,2218.1,0.2034
0.2128,2262.2,0.2054
0.2148,2305.3,0.2074
0.2168,2351.8,0.2095
0.2188,2396.7,0.2115
0.2208,2441.6,0.2135
0.2228,2486.0,0.2155
0.2248,2532.0,0.2175
0.2268,2576.7,0.2195
0.2289,2624.6,0.2216
0.2309,2670.1,0.2236
0.2329,2716.7,0.2256
0.2349,2761.0,0.2275
0.2369,2808.4,0.2296
0.2389,2853.9,0.2315
0.2409,2899.4,0.2335
0.2429,2946.5,0.2355
0.2449,2994.3,0.2375
0.2469,3041.0,0.2395
0.2489,3089.9,0.2415
0.2509,3138.3,0.2436
0.2529,3186.1,0.2455
0.2550,3233.3,0.2475
0.2570,3281.4,0.2495
0.2590,3328.9,0.2515
0.2610,3377.6,0.2535
0.2630,3423.4,0.2554
0.2650,3473.9,0.2574
0.2670,3523.1,0.2594
0.2690,3574.9,0.2616
0.2710,3626.1,0.2636
0.2730,3674.3,0.2656
0.2750,3725.1,0.2676
0.2770,3774.9,0.2696
0.2790,3826.5,0.2716
0.2810,3877.8,0.2737
0.2831,3930.2,0.2758
0.2851,3978.7,0.2778
0.2871,4029.1,0.2797
0.2891,4079.3,0.2818
0.2911,4130.3,0.2838
0.2931,4182.2,0.2858
0.2951,4234.6,0.2878
0.2971,4286.0,0.2898
0.2991,4337.3,0.2919
0.3011,4390.0,0.2939
0.3031,4440.9,0.2959
0.3051,4491.5,0.2979
0.3071,4543.8,0.2999
0.3092,4593.5,0.3019
0.3112,4646.3,0.3039
0.3132,4698.7,0.3059
0.3152,4750.6,0.3079
0.3172,4802.9,0.3099
0.3192,4855.4,0.3119
0.3212,4905.5,0.3138
0.3232,4956.8,0.3158
0.3252,5010.8,0.3179
0.3272,5063.8,0.3199
0.3292,5116.7,0.3219
0.3312,5169.0,0.3239
0.3332,5221.9,0.3259
0.3352,5276.5,0.3280
0.3373,5328.9,0.3300
0.3393,5382.0,0.3319
0.3413,5433.8,0.3339
0.3433,5487.6,0.3360
0.3453,5540.5,0.3380
0.3473,5596.6,0.3400
0.3493,5649.6,0.3420
0.3513,5701.7,0.3440
0.3533,5754.5,0.3460
0.3553,5808.3,0.3480
0.3573,5860.6,0.3500
0.3593,5916.0,0.3520
0.3613,5969.4,0.3541
0.3634,6024.7,0.3561
0.3654,6075.8,0.3580
0.3674,6132.7,0.3601
0.3694,6185.9,0.3621
0.3714,6238.3,0.3641
0.3734,6293.2,0.3661
0.3754,6348.0,0.3681
0.3774,6401.3,0.3701
0.3794,6456.6,0.3721
0.3814,6511.2,0.3741
0.3834,6564.7,0.3761
0.3854,6617.8,0.3781
0.3874,6672.4,0.3801
0.3894,6725.2,0.3821
0.3915,6782.0,0.3842
0.3935,6834.1,0.3862
0.3955,6891.0,0.3882
0.3975,6944.2,0.3901
0.3995,7000.7,0.3922
0.4015,7055.5,0.3942
0.4035,7108.6,0.3962
0.4055,7162.6,0.3982
0.4075,7215.9,0.4002
0.4095,7272.6,0.4022
0.4115,7328.3,0.4043
0.4135,7384.4,0.4063
0.4155,7436.5,0.4083
0.4175,7491.8,0.4102
0.4196,7547.2,0.4122
0.4216,7601.0,0.4143
0.4236,7655.9,0.4163
0.4256,7712.1,0.4183
0.4276,7765.0,0.4203
0.4296,7820.9,0.4223
0.4316,7877.0,0.4244
0.4336,7930.7,0.4263
0.4356,7985.2,0.4284
0.4376,8041.2,0.4303
0.4396,8092.5,0.4323
0.4416,8148.9,0.4343
0.4436,8204.0,0.4364
0.4457,8260.4,0.4384
0.4477,8315.1,0.4404
0.4497,8370.1,0.4424
0.4517,8424.1,0.4443
0.4537,8476.9,0.4463
0.4557,8532.7,0.4484
0.4577,8591.4,0.4504
0.4597,8645.9,0.4524
0.4617,8700.9,0.4544
0.4637,8755.5,0.4565
0.4657,8812.5,0.4585
0.4677,8866.8,0.4605
0.4697,8921.3,0.4625
0.4717,8975.3,0.4644
0.4738,9030.0,0.4665
0.4758,9083.0,0.4685
0.4778,9140.7,0.4706
0.4798,9195.6,0.4725
0.4818,9249.4,0.4745
0.4838,9301.0,0.4765
0.4858,9357.4,0.4785
0.4878,9410.3,0.4805
0.4898,9466.2,0.4826
0.4918,9521.6,0.4846
0.4938,9578.8,0.4866
0.4958,9628.5,0.4886
0.4978,9687.3,0.4907
0.4999,9740.9,0.4926
0.5019,9792.5,0.4946
0.5039,9847.2,0.4966
0.5059,9901.5,0.4986
0.5079,9955.2,0.5006
0.5099,10013,0.5027
0.5119,10066,0.5047
0.5139,10119,0.5066
0.5159,10172,0.5086
0.5179,10225,0.5106
0.5199,10279,0.5126
0.5219,10335,0.5147
0.5239,10387,0.5166
0.5259,10443,0.5187
0.5280,10495,0.5207
0.5300,10550,0.5228
0.5320,10603,0.5247
0.5340,10653,0.5267
0.5360,10706,0.5287
0.5380,10759,0.5307
0.5400,10813,0.5327
0.5420,10868,0.5348
0.5440,10926,0.5369
0.5460,10974,0.5388
0.5480,11027,0.5408
0.5500,11081,0.5428
0.5520,11131,0.5448
0.5540,11184,0.5468
0.5561,11242,0.5489
0.5581,11289,0.5508
0.5601,11344,0.5528
0.5621,11396,0.5549
0.5641,11450,0.5568
0.5661,11501,0.5588
0.5681,11555,0.5609
0.5701,11606,0.5628
0.5721,11657,0.5649
0.5741,11709,0.5669
0.5761,11766,0.5689
0.5781,11816,0.5709
0.5801,11867,0.5730
0.5822,11919,0.5750
0.5842,11967,0.5768
0.5862,12019,0.5789
0.5882,12074,0.5810
0.5902,12125,0.5830
0.5922,12178,0.5850
0.5942,12227,0.5870
0.5962,12279,0.5890
0.5982,12331,0.5910
0.6002,12381,0.5930
0.6022,12430,0.5950
0.6042,12483,0.5971
0.6062,12534,0.5990
0.6082,12584,0.6011
0.6103,12637,0.6031
0.6123,12687,0.6052
0.6143,12734,0.6070
0.6163,12786,0.6091
0.6183,12835,0.6111
0.6203,12886,0.6131
0.6223,12936,0.6151
0.6243,12989,0.6172
0.6263,13037,0.6191
0.6283,13089,0.6212
0.6303,13137,0.6232
0.6323,13185,0.6251
0.6343,13235,0.6272
0.6364,13283,0.6291
0.6384,13334,0.6312
0.6404,13385,0.6333
0.6424,13434,0.6353
0.6444,13483,0.6373
0.6464,13528,0.6392
0.6484,13578,0.6412
0.6504,13626,0.6432
0.6524,13674,0.6453
0.6544,13725,0.6473
0.6564,13774,0.6494
0.6584,13821,0.6513
0.6604,13870,0.6533
0.6624,13921,0.6554
0.6645,13964,0.6573
0.6665,14012,0.6593
0.6685,14060,0.6613
0.6705,14106,0.6633
0.6725,14155,0.6653
0.6745,14206,0.6675
0.6765,14250,0.6693
0.6785,14297,0.6714
0.6805,14343,0.6734
0.6825,14389,0.6753
0.6845,14434,0.6773
0.6865,14486,0.6795
0.6885,14530,0.6814
0.6906,14576,0.6834
0.6926,14621,0.6854
0.6946,14670,0.6875
0.6966,14712,0.6894
0.6986,14758,0.6915
0.7006,14803,0.6934
0.7026,14847,0.6954
0.7046,14891,0.6974
0.7066,14940,0.6995
0.7086,14982,0.7015
0.7106,15028,0.7035
0.7126,15072,0.7055
0.7146,15114,0.7074
0.7166,15161,0.7095
0.7187,15207,0.7116
0.7207,15249,0.7135
0.7227,15295,0.7156
0.7247,15337,0.7175
0.7267,15378,0.7195
0.7287,15425,0.7216
0.7307,15469,0.7236
0.7327,15508,0.7255
0.7347,15553,0.7276
0.7367,15598,0.7296
0.7387,15639,0.7316
0.7407,15686,0.7337
0.7427,15728,0.7357
0.7447,15768,0.7376
0.7468,15811,0.7397
0.7488,15851,0.7417
0.7508,15895,0.7436
0.7528,15937,0.7457
0.7548,15982,0.7478
0.7568,16021,0.7497
0.7588,16064,0.7518
0.7608,16104,0.7538
0.7628,16143,0.7558
0.7648,16183,0.7577
0.7668,16222,0.7597
0.7688,16263,0.7618
0.7708,16304,0.7638
0.7729,16345,0.7659
0.7749,16383,0.7678
0.7769,16419,0.7698
0.7789,16459,0.7718
0.7809,16497,0.7738
0.7829,16536,0.7758
0.7849,16577,0.7778
0.7869,16615,0.7798
0.7889,16651,0.7818
0.7909,16690,0.7838
0.7929,16733,0.7859
0.7949,16764,0.7878
0.7969,16804,0.7898
0.7989,16842,0.7919
0.8010,16876,0.7938
0.8030,16914,0.7959
0.8050,16955,0.7980
0.8070,16989,0.7999
0.8090,17025,0.8019
0.8110,17060,0.8039
0.8130,17097,0.8058
0.8150,17130,0.8079
0.8170,17171,0.8100
0.8190,17203,0.8119
0.8210,17239,0.8140
0.8230,17271,0.8159
0.8250,17310,0.8180
0.8271,17339,0.8200
0.8291,17373,0.8220
0.8311,17405,0.8240
0.8331,17437,0.8259
0.8351,17470,0.8279
0.8371,17507,0.8300
0.8391,17537,0.8320
0.8411,17571,0.8341
0.8431,17604,0.8361
0.8451,17631,0.8380
0.8471,17665,0.8400
0.8491,17699,0.8422
0.8511,17727,0.8441
0.8531,17760,0.8462
0.8552,17788,0.8481
0.8572,17814,0.8501
0.8592,17848,0.8522
