Time (min),Force (N),Position (mm)
1.67E-05,0.221,-0.000200
0.000916,0.214,-0.000200
0.00182,0.236,-0.000200
0.00272,0.221,-0.000200
0.00362,0.178,-0.000200
0.00452,0.258,-0.000200
0.00542,0.258,-0.000100
0.00631,0.242,0.00
0.00721,0.285,0.000500
0.00811,0.250,0.00160
0.00901,0.321,0.00288
0.00991,0.337,0.00400
0.0108,0.306,0.00510
0.0117,0.387,0.00618
0.0126,0.493,0.00728
0.0135,0.650,0.00820
0.0144,0.820,0.00930
0.0153,0.957,0.0103
0.0162,1.26,0.0112
0.0171,1.33,0.0122
0.0180,1.63,0.0131
0.0189,1.66,0.0140
0.0198,1.80,0.0149
0.0207,1.94,0.0158
0.0216,2.29,0.0167
0.0225,2.65,0.0176
0.0234,2.91,0.0185
0.0243,3.38,0.0193
0.0252,3.64,0.0202
0.0261,3.99,0.0211
0.0270,4.05,0.0221
0.0279,4.28,0.0230
0.0288,4.32,0.0238
0.0297,4.63,0.0247
0.0306,4.70,0.0257
0.0315,4.96,0.0266
0.0324,5.31,0.0275
0.0333,5.64,0.0284
0.0342,6.24,0.0293
0.0351,6.80,0.0302
0.0360,7.42,0.0311
0.0369,8.12,0.0320
0.0378,8.84,0.0329
0.0387,9.59,0.0339
0.0396,10.5,0.0348
0.0405,11.2,0.0357
0.0414,12.3,0.0365
0.0423,13.2,0.0374
0.0432,14.3,0.0384
0.0441,15.3,0.0393
0.0450,16.6,0.0402
0.0459,17.7,0.0410
0.0468,19.2,0.0420
0.0477,20.7,0.0429
0.0486,22.1,0.0439
0.0495,23.7,0.0447
0.0504,25.4,0.0456
0.0513,27.3,0.0465
0.0522,29.1,0.0474
0.0531,31.1,0.0483
0.0540,33.2,0.0492
0.0549,35.4,0.0501
0.0558,37.8,0.0510
0.0567,40.2,0.0518
0.0576,42.7,0.0528
0.0585,45.4,0.0537
0.0594,48.2,0.0546
0.0603,51.3,0.0556
0.0612,54.3,0.0564
0.0621,57.3,0.0573
0.0630,60.8,0.0583
0.0639,64.2,0.0592
0.0648,67.5,0.0601
0.0657,71.2,0.0609
0.0666,75.0,0.0619
0.0675,79.0,0.0628
0.0684,82.9,0.0637
0.0693,86.9,0.0645
0.0702,91.2,0.0654
0.0711,95.4,0.0663
0.0720,99.8,0.0672
0.0729,104,0.0681
0.0738,109,0.0690
0.0747,114,0.0699
0.0756,119,0.0708
0.0765,124,0.0717
0.0774,129,0.0726
0.0783,134,0.0735
0.0792,139,0.0744
0.0801,145,0.0753
0.0810,150,0.0762
0.0819,156,0.0771
0.0828,162,0.0780
0.0837,168,0.0789
0.0846,174,0.0798
0.0855,179,0.0807
0.0864,186,0.0815
0.0873,192,0.0825
0.0882,198,0.0834
0.0891,205,0.0843
0.0900,211,0.0852
0.0909,218,0.0860
0.0918,224,0.0870
0.0927,231,0.0879
0.0936,238,0.0888
0.0945,245,0.0896
0.0954,253,0.0906
0.0963,260,0.0915
0.0972,268,0.0924
0.0981,275,0.0933
0.0990,282,0.0941
0.0999,290,0.0951
0.101,298,0.0960
0.102,307,0.0969
0.103,314,0.0978
0.103,322,0.0987
0.104,330,0.0996
0.105,339,0.100
0.106,347,0.101
0.107,355,0.102
0.108,364,0.103
0.109,373,0.104
0.110,382,0.105
0.111,391,0.106
0.112,400,0.107
0.112,409,0.108
0.113,419,0.109
0.114,428,0.110
0.115,438,0.110
0.116,447,0.111
0.117,456,0.112
0.118,466,0.113
0.119,475,0.114
0.120,485,0.115
0.121,496,0.116
0.121,506,0.117
0.122,516,0.118
0.123,526,0.119
0.124,536,0.119
0.125,547,0.120
0.126,558,0.121
0.127,569,0.122
0.128,579,0.123
0.129,590,0.124
0.130,601,0.125
0.130,611,0.126
0.131,622,0.127
0.132,633,0.128
0.133,645,0.128
0.134,657,0.129
0.135,668,0.130
0.136,679,0.131
0.137,690,0.132
0.138,702,0.133
0.139,714,0.134
