Time (min),Force (N),Position (mm)
1.67E-05,0.271,0.000200
0.00156,0.286,0.000200
0.00311,0.300,0.000200
0.00466,0.305,0.000200
0.00620,0.320,0.000400
0.00775,0.407,0.00110
0.00930,0.586,0.00270
0.0108,0.957,0.00460
0.0124,1.31,0.00640
0.0139,1.62,0.00820
0.0155,2.10,0.0100
0.0170,2.76,0.0117
0.0186,3.67,0.0134
0.0201,4.64,0.0151
0.0217,5.76,0.0166
0.0232,6.97,0.0182
0.0248,8.34,0.0198
0.0263,10.0,0.0213
0.0279,11.6,0.0228
0.0294,13.3,0.0244
0.0309,15.3,0.0259
0.0325,17.5,0.0275
0.0340,19.8,0.0290
0.0356,22.1,0.0305
0.0371,24.6,0.0321
0.0387,27.5,0.0336
0.0402,30.4,0.0352
0.0418,33.6,0.0367
0.0433,36.7,0.0383
0.0449,40.0,0.0398
0.0464,43.5,0.0414
0.0480,47.1,0.0429
0.0495,50.7,0.0444
0.0510,54.5,0.0460
0.0526,58.7,0.0475
0.0541,62.6,0.0491
0.0557,66.9,0.0506
0.0572,71.3,0.0521
0.0588,75.9,0.0537
0.0603,80.5,0.0553
0.0619,85.3,0.0568
0.0634,90.3,0.0584
0.0650,95.4,0.0599
0.0665,100,0.0615
0.0681,106,0.0630
0.0696,111,0.0646
0.0712,117,0.0661
0.0727,123,0.0677
0.0742,128,0.0693
0.0758,134,0.0708
0.0773,140,0.0723
0.0789,147,0.0739
0.0804,153,0.0754
0.0820,160,0.0769
0.0835,167,0.0785
0.0851,175,0.0801
0.0866,182,0.0816
0.0882,190,0.0832
0.0897,198,0.0847
0.0913,206,0.0863
0.0928,214,0.0878
0.0944,223,0.0893
0.0959,231,0.0909
0.0974,240,0.0924
0.0990,249,0.0939
0.101,258,0.0955
0.102,268,0.0971
0.104,278,0.0986
0.105,288,0.100
0.107,298,0.102
0.108,308,0.103
0.110,318,0.105
0.111,329,0.106
0.113,340,0.108
0.114,350,0.109
0.116,362,0.111
0.118,373,0.113
0.119,385,0.114
0.121,396,0.116
0.122,408,0.117
0.124,420,0.119
0.125,432,0.120
0.127,445,0.122
0.128,457,0.123
0.130,470,0.125
0.131,482,0.126
0.133,495,0.128
0.135,508,0.130
0.136,522,0.131
0.138,535,0.133
0.139,549,0.134
0.141,563,0.136
0.142,577,0.137
0.144,591,0.139
0.145,606,0.140
0.147,621,0.142
0.148,636,0.143
0.150,652,0.145
0.152,668,0.147
0.153,683,0.148
0.155,699,0.150
0.156,715,0.151
0.158,731,0.153
0.159,749,0.154
0.161,765,0.156
0.162,782,0.157
0.164,799,0.159
0.165,816,0.161
0.167,834,0.162
0.169,851,0.164
0.170,869,0.165
0.172,887,0.167
0.173,905,0.168
0.175,923,0.170
0.176,941,0.171
0.178,961,0.173
0.179,979,0.174
0.181,998,0.176
0.182,1020,0.177
0.184,1040,0.179
0.186,1060,0.181
0.187,1080,0.182
0.189,1100,0.184
0.190,1120,0.185
0.192,1140,0.187
0.193,1160,0.188
0.195,1180,0.190
0.196,1200,0.191
0.198,1220,0.193
0.200,1240,0.195
0.201,1270,0.196
0.203,1290,0.198
0.204,1310,0.199
0.206,1330,0.201
0.207,1360,0.202
0.209,1380,0.204
0.210,1400,0.205
0.212,1420,0.207
0.213,1450,0.208
0.215,1470,0.210
0.217,1490,0.212
0.218,1520,0.213
0.220,1540,0.215
0.221,1570,0.216
0.223,1590,0.218
0.224,1610,0.219
0.226,1640,0.221
0.227,1660,0.222
0.229,1690,0.224
0.230,1710,0.225
0.232,1740,0.227
0.234,1760,0.229
0.235,1790,0.230
0.237,1820,0.232
0.238,1840,0.233
0.240,1870,0.235
0.241,1890,0.236
0.243,1920,0.238
0.244,1950,0.239
0.246,1970,0.241
0.247,2000,0.242
0.249,2030,0.244
0.251,2050,0.246
0.252,2080,0.247
0.254,2110,0.249
0.255,2140,0.250
0.257,2160,0.252
0.258,2190,0.253
0.260,2220,0.255
0.261,2250,0.256
0.263,2270,0.258
0.264,2300,0.260
0.266,2330,0.261
0.268,2360,0.263
0.269,2390,0.264
0.271,2420,0.266
0.272,2450,0.267
0.274,2480,0.269
0.275,2510,0.270
0.277,2530,0.272
0.278,2560,0.273
0.280,2590,0.275
0.281,2620,0.277
0.283,2650,0.278
0.285,2680,0.280
0.286,2710,0.281
0.288,2740,0.283
0.289,2770,0.284
0.291,2800,0.286
0.292,2830,0.287
0.294,2860,0.289
0.295,2890,0.290
0.297,2920,0.292
0.298,2950,0.294
0.300,2980,0.295
0.302,3020,0.297
0.303,3050,0.298
0.305,3080,0.300
0.306,3110,0.301
0.308,3140,0.303
